"","pop_den","pred","commune","province"
"14367",-0.0671794726719505,0.00526808237803988,"Ta Ou","Takeo"
"14368",-0.0657916587311527,0.00526787167898786,"Ta Ou","Takeo"
"14369",-0.0644038447903549,0.00526766106549355,"Ta Ou","Takeo"
"14370",-0.0630160308495571,0.00526745053752298,"Ta Ou","Takeo"
"14371",-0.0616282169087593,0.00526724009504218,"Ta Ou","Takeo"
"14372",-0.0602404029679615,0.00526702973801718,"Ta Ou","Takeo"
"14373",-0.0588525890271637,0.00526681946641404,"Ta Ou","Takeo"
"14374",-0.0574647750863659,0.00526660928019883,"Ta Ou","Takeo"
"14375",-0.056076961145568,0.00526639917933763,"Ta Ou","Takeo"
"14376",-0.0546891472047702,0.00526618916379654,"Ta Ou","Takeo"
"14377",-0.0533013332639724,0.00526597923354166,"Ta Ou","Takeo"
"14378",-0.0519135193231746,0.00526576938853911,"Ta Ou","Takeo"
"14379",-0.0505257053823768,0.00526555962875502,"Ta Ou","Takeo"
"14380",-0.049137891441579,0.00526534995415554,"Ta Ou","Takeo"
"14381",-0.0477500775007812,0.00526514036470683,"Ta Ou","Takeo"
"14382",-0.0463622635599834,0.00526493086037505,"Ta Ou","Takeo"
"14383",-0.0449744496191856,0.0052647214411264,"Ta Ou","Takeo"
"14384",-0.0435866356783877,0.00526451210692706,"Ta Ou","Takeo"
"14385",-0.0421988217375899,0.00526430285774325,"Ta Ou","Takeo"
"14386",-0.0408110077967921,0.00526409369354119,"Ta Ou","Takeo"
"14387",-0.0394231938559943,0.00526388461428711,"Ta Ou","Takeo"
"14388",-0.0380353799151965,0.00526367561994726,"Ta Ou","Takeo"
"14389",-0.0366475659743987,0.0052634667104879,"Ta Ou","Takeo"
"14390",-0.0352597520336009,0.00526325788587531,"Ta Ou","Takeo"
"14391",-0.0338719380928031,0.00526304914607577,"Ta Ou","Takeo"
"14392",-0.0324841241520053,0.00526284049105558,"Ta Ou","Takeo"
"14393",-0.0310963102112075,0.00526263192078106,"Ta Ou","Takeo"
"14394",-0.0297084962704096,0.00526242343521852,"Ta Ou","Takeo"
"14395",-0.0283206823296119,0.0052622150343343,"Ta Ou","Takeo"
"14396",-0.026932868388814,0.00526200671809475,"Ta Ou","Takeo"
"14397",-0.0255450544480162,0.00526179848646625,"Ta Ou","Takeo"
"14398",-0.0241572405072184,0.00526159033941515,"Ta Ou","Takeo"
"14399",-0.0227694265664206,0.00526138227690785,"Ta Ou","Takeo"
"14400",-0.0213816126256228,0.00526117429891076,"Ta Ou","Takeo"
"14401",-0.158775192764606,0.00805808430766641,"Krapum Chhuk","Takeo"
"14402",-0.157387378823808,0.00805775607198908,"Krapum Chhuk","Takeo"
"14403",-0.15599956488301,0.00805742796796268,"Krapum Chhuk","Takeo"
"14404",-0.154611750942213,0.00805709999553625,"Krapum Chhuk","Takeo"
"14405",-0.153223937001415,0.00805677215465884,"Krapum Chhuk","Takeo"
