"","dist_border","pop_den","M6_24_sch","propPrimSec","pig_fam","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"21",-0.560755511040943,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0244260858219206,0.00864749901516195,0.0417210838522445,0.00713108779159672
"22",-0.516952740928447,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0248694042119653,0.00879228345339911,0.0424539711187636,0.0072848373051671
"23",-0.473149970815951,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.025320330177513,0.00894034036805277,0.0432010109136185,0.00743964944140743
"24",-0.429347200703455,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0257789782503287,0.00909174991882918,0.043962478087987,0.00759547841267034
"25",-0.385544430590959,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0262454641005605,0.00924659339966958,0.0447386508998997,0.00775227730122135
"26",-0.341741660478464,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.026719904525455,0.00940495320812984,0.0455298109417146,0.00790999810919527
"27",-0.297938890365968,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0272024174369651,0.0095669128127013,0.0463362430623677,0.00806859181156245
"28",-0.254136120253472,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0276931218482131,0.00973255671806972,0.0471582352843525,0.00822800841207367
"29",-0.210333350140976,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0281921378587707,0.00990197042831014,0.0479960787153909,0.00838819700215039
"30",-0.16653058002848,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0286995866387174,0.0100752404080159,0.0488500674547492,0.00854910582268553
"31",-0.122727809915984,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0292155904114401,0.0102524540413607,0.0497204984941614,0.00871068232871875
"32",-0.0789250398034884,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0297402724351329,0.0104336995890914,0.0506076716133156,0.00887287325695013
"33",-0.0351222696909925,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0302737569829587,0.0106190661434512,0.051511889269861,0.00903562469605634
"34",0.00868050042150337,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0308161693218324,0.0108086435810291,0.0524334564838906,0.00919888215977421
"35",0.0524832705339993,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0313676356897852,0.0110025225135335,0.0533726807168522,0.00936259066271824
"36",0.0962860406464952,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0319282832718697,0.0112007942364846,0.054329871744839,0.00952669479890048
"37",0.140088810758991,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,7.53114777775525e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.032498240174565,0.0114035506758206,0.0553053415262063,0.00969113882292369
