"","pig_fam","pop_den","M6_24_sch","propPrimSec","dist_sch","garbage","crim_case","Pax_migt_out","mean_elev","dist_border","dist_provCap","elc","PA","areaKM","year","Province","Provcomm","fit","se.fit","U_SE","L_SE"
"27",-0.31115237524234,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307078698553813,0.0107707509489446,0.0522493717532705,0.00916636795749216
"28",-0.27375683752684,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.03070788103036,0.0107707487327312,0.0522493784958223,0.00916638356489769
"29",-0.23636129981134,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307078922053825,0.0107707466211348,0.0522493854476521,0.00916639896311287
"30",-0.19896576209584,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307079033804487,0.010770744614158,0.0522493926087648,0.00916641415213265
"31",-0.16157022438034,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307079145555588,0.0107707427118034,0.0522493999791655,0.00916642913195201
"32",-0.12417468666484,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307079257307126,0.0107707409140734,0.0522494075588594,0.0091664439025659
"33",-0.0867791489493401,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307079369059103,0.0107707392209705,0.0522494153478512,0.00916645846396932
"34",-0.0493836112338402,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307079480811517,0.0107707376324973,0.0522494233461462,0.00916647281615723
"35",-0.0119880735183402,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030707959256437,0.0107707361486562,0.0522494315537493,0.00916648695912463
"36",0.0254074641971598,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030707970431766,0.0107707347694498,0.0522494399706655,0.00916650089286651
"37",0.0628030019126598,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307079816071389,0.0107707334948805,0.0522494485968999,0.00916651461737788
"38",0.10019853962816,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307079927825555,0.0107707323249509,0.0522494574324573,0.00916652813265374
"39",0.13759407734366,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.030708003958016,0.0107707312596634,0.0522494664773428,0.0091665414386891
"40",0.17498961505916,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307080151335202,0.0107707302990206,0.0522494757315614,0.00916655453547898
"41",0.21238515277466,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307080263090682,0.0107707294430249,0.0522494851951181,0.00916656742301841
"42",0.24978069049016,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307080374846601,0.0107707286916788,0.0522494948680177,0.00916658010130241
"43",0.28717622820566,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307080486602957,0.0107707280449848,0.0522495047502654,0.00916659257032603
"44",0.32457176592116,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307080598359752,0.0107707275029454,0.052249514841866,0.0091666048300843
"45",0.36196730363666,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307080710116984,0.0107707270655631,0.0522495251428245,0.00916661688057227
"46",0.39936284135216,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307080821874654,0.0107707267328402,0.0522495356531459,0.00916662872178501
"47",0.43675837906766,3.82096050810237e-17,-1.5735391488165e-16,-3.69269725994135e-17,-1.2727344807417e-17,-7.92054810010145e-17,2.70577282748356e-17,1.52068041807876e-17,4.6238260287186e-17,-2.92946827208495e-17,7.82405860655174e-17,"0","0",44.05124145,NA,NA,NA,0.0307080933632763,0.0107707265047794,0.052249546372835,0.00916664035371756
