"","elc","pop_den","mean_elev","dist_border","dist_provCap","PA","areaKM","pred"
"1","0",-0.119018839672003,0.0197378341137035,-0.00974066579079729,0.0617472393756769,"0",114.869481519854,2.9200875125798
"2","1",-0.119018839672003,0.0197378341137035,-0.00974066579079729,0.0617472393756769,"0",114.869481519854,2.9200851662687
