,(Intercept),agr_gdp.lag2,dev_agr.lag2,dev_env.lag2,fdi.lag2,for_rem.lag2,gdp.lag2,gdp_gr.lag2,ind_gdp.lag2,pop_den.lag2,time,df,logLik,AICc,delta,weight
473,-8158.528879,NA,NA,NA,-0.419144777,0.096035882,NA,-2.850821383,72.55541434,-42.16981838,NA,7,-121.8580287,268.9160573,93.97692488,2.57E-21
656,665.2774138,-115.3188811,-0.226876331,4.561823767,-0.789649199,NA,NA,NA,-131.9776658,NA,1.39607647,8,-118.4605954,268.9211909,93.98205843,2.57E-21
679,732.9027266,NA,-0.122349029,-0.042464984,NA,NA,-4.147162776,NA,43.93766096,NA,1.209826643,7,-121.8854088,268.9708176,94.03168514,2.50E-21
248,-6257.265938,82.01788273,-0.529926535,-4.647679999,NA,0.07801514,-8.956747875,31.77253541,173.9409799,NA,NA,9,-114.24415,268.9883,94.04916754,2.48E-21
95,-7647.972228,NA,-0.527035437,-0.423829504,-0.729527675,0.091039002,NA,12.81291394,NA,NA,NA,7,-121.9373007,269.0746015,94.13546903,2.38E-21
284,-7266.937184,19.34497042,-0.395033236,NA,-0.72438479,0.084289586,NA,NA,NA,195.7374286,NA,7,-122.0219277,269.2438555,94.30472304,2.18E-21
32,-7854.579178,19.05516132,-0.358230396,-0.162992085,-0.695572999,0.093402911,NA,NA,NA,NA,NA,7,-122.1049436,269.4098872,94.47075479,2.01E-21
686,669.1995233,-110.3007694,NA,4.703744534,-0.761472576,NA,-0.450576831,NA,-121.8883308,NA,1.392397149,8,-118.7070537,269.4141075,94.47497502,2.01E-21
718,656.2790291,-112.351573,NA,4.863013315,-0.777252083,NA,NA,-1.29660154,-127.3271254,NA,1.412621329,8,-118.7099065,269.419813,94.48068059,2.00E-21
997,-231.3409441,NA,NA,-0.181924814,NA,NA,-2.28565356,3.230680736,34.08042911,689.536265,1.018206763,8,-118.7112842,269.4225685,94.483436,2.00E-21
287,-7194.781133,NA,-0.417008324,-0.021578842,-0.703671991,0.083350736,NA,NA,NA,189.723305,NA,7,-122.1313862,269.4627725,94.52364004,1.96E-21
469,-8958.327542,NA,NA,-2.01066678,NA,0.105394771,NA,-6.692777236,103.6391605,-139.2991853,NA,7,-122.1410433,269.4820867,94.5429542,1.94E-21
56,-7041.150327,-23.4594651,-0.395988899,-2.259854476,NA,0.085678805,-6.319898264,NA,NA,NA,NA,7,-122.1652121,269.5304243,94.59129184,1.89E-21
467,-8715.866902,NA,-0.240671892,NA,NA,0.101731778,NA,-3.827097132,97.98008177,-62.40526284,NA,7,-122.23599,269.67198,94.73284757,1.76E-21
385,-1591.208599,NA,NA,NA,NA,NA,NA,NA,108.7235763,1661.534723,NA,4,-129.3109094,269.698742,94.75960951,1.74E-21
373,-7777.582736,NA,NA,-2.350204688,NA,0.098335948,-7.652467736,15.97808362,NA,-282.0661275,NA,7,-122.2673985,269.734797,94.79566454,1.71E-21
311,-7621.825119,NA,-0.357857515,-2.443227448,NA,0.093364678,-5.674782252,NA,NA,-95.63583446,NA,7,-122.2746567,269.7493133,94.81018085,1.70E-21
269,-1159.438397,NA,NA,2.348394061,-1.22444575,NA,NA,NA,NA,1488.744621,NA,5,-127.3969778,269.7939556,94.8548232,1.66E-21
393,-1218.454442,NA,NA,NA,-0.992291891,NA,NA,NA,39.67614533,1496.408432,NA,5,-127.4035643,269.8071287,94.86799621,1.65E-21
259,-1655.378615,NA,-0.829348279,NA,NA,NA,NA,NA,NA,1789.897563,NA,4,-129.3730125,269.8229481,94.88381564,1.64E-21
161,1135.809019,NA,NA,NA,NA,NA,-18.07834029,NA,212.5756138,NA,NA,4,-129.4196915,269.9163061,94.97717369,1.56E-21
711,611.953897,NA,-0.177874208,0.212055722,NA,NA,NA,4.521696117,9.394209589,NA,1.417932596,7,-122.4064886,270.0129772,95.07384475,1.49E-21
118,-6968.078709,-12.91924837,NA,-2.146144797,NA,0.085344255,-7.528165743,13.4576554,NA,NA,NA,7,-122.4065797,270.0131593,95.07402687,1.49E-21
266,-1195.335323,17.01090948,NA,NA,-1.137869643,NA,NA,NA,NA,1527.947653,NA,5,-127.5092365,270.018473,95.07934051,1.48E-21
308,-7345.681423,-29.8193616,-0.315016504,NA,NA,0.09103111,-6.73926414,NA,NA,-144.5202073,NA,7,-122.4183133,270.0366266,95.09749419,1.47E-21
329,-1183.622529,NA,NA,NA,-1.134074749,NA,NA,3.484421137,NA,1504.826508,NA,5,-127.5420664,270.0841328,95.14500039,1.43E-21
346,-7798.266596,31.26610664,NA,NA,-0.752740195,0.091901104,NA,7.085495879,NA,70.09205027,NA,7,-122.4428634,270.0857268,95.14659432,1.43E-21
94,-7977.582398,30.42785488,NA,0.274573858,-0.758075189,0.094831104,NA,6.973734419,NA,NA,NA,7,-122.450276,270.1005521,95.16141963,1.42E-21
370,-7589.868149,-22.21101635,NA,NA,NA,0.096287292,-8.070958617,12.61146738,NA,-293.1316324,NA,7,-122.4821323,270.1642645,95.22513209,1.38E-21
419,-540.2085358,NA,-0.490931691,NA,NA,NA,-10.49771255,NA,144.2896114,1117.325318,NA,6,-125.3006809,270.2377255,95.298593,1.33E-21
286,-7761.07348,23.81253453,NA,0.430967384,-0.732403077,0.091289096,NA,NA,NA,76.02310374,NA,7,-122.5227038,270.2454077,95.30627524,1.32E-21
425,-468.4524243,NA,NA,NA,-0.515066291,NA,-9.260293604,NA,110.8260927,1082.681819,NA,6,-125.3160231,270.2684099,95.32927748,1.31E-21
310,-7745.463928,-22.28212765,NA,-1.722295013,NA,0.096814809,-6.762394392,NA,NA,-242.4227391,NA,7,-122.5602468,270.3204935,95.38136107,1.27E-21
299,-738.4794268,NA,-0.673088935,NA,-0.944002709,NA,-5.33755602,NA,NA,1299.306986,NA,6,-125.3769337,270.390231,95.45109857,1.23E-21
502,-7565.925561,85.86198958,NA,-3.745470255,NA,0.097925157,-8.907285546,22.32099693,189.0399466,-421.6847678,NA,9,-114.9654299,270.4308599,95.4917274,1.21E-21
216,-8876.99269,115.2955822,-0.332102339,-4.205587061,NA,0.103457907,NA,11.34817387,171.1781163,NA,NA,8,-119.2236327,270.4472654,95.50813293,1.20E-21
349,-7681.908135,NA,NA,0.576124123,-0.727602574,0.090381564,NA,2.70230869,NA,59.41097605,NA,7,-122.6654319,270.5308638,95.59173131,1.15E-21
127,-5758.747698,NA,-0.716630299,-1.565392067,-0.6245313,0.073332349,-7.626001128,33.57622265,NA,NA,NA,8,-119.3590331,270.7180662,95.77893373,1.05E-21
291,-899.1117238,NA,-0.678877939,NA,NA,NA,-7.740365769,NA,NA,1409.68529,NA,5,-127.868099,270.7361979,95.79706549,1.04E-21
481,-284.1207602,NA,NA,NA,NA,NA,-13.05831566,16.74791137,155.4843231,973.2808495,NA,6,-125.5526011,270.7415659,95.80243347,1.03E-21
421,-437.3690841,NA,NA,-2.343598109,NA,NA,-11.35538883,NA,156.6089672,1049.682161,NA,6,-125.6402472,270.916858,95.97772558,9.46E-22
408,-9115.132705,106.0484596,-0.185551676,-3.621135843,NA,0.107223864,NA,NA,171.7146658,-95.36566392,NA,8,-119.4590569,270.9181139,95.9789814,9.46E-22
620,813.0181842,-59.07861361,-0.418542487,NA,-0.379250699,NA,-5.898559626,18.27094059,NA,NA,1.07902235,8,-119.4664153,270.9328306,95.99369813,9.39E-22
160,-8738.594474,101.9998015,-0.210579884,-3.326121344,-0.074805421,0.10189831,NA,NA,162.8493757,NA,NA,8,-119.4690743,270.9381486,95.99901614,9.36E-22
684,706.0216104,-93.74599569,-0.284386271,NA,-0.432081155,NA,-2.472521584,NA,-69.65169316,NA,1.278883455,8,-119.4867061,270.9734122,96.03427977,9.20E-22
379,-5635.748777,NA,-0.669322477,NA,-0.703759421,0.071274712,-7.273294218,31.49629808,NA,44.17723466,NA,8,-119.5082416,271.0164832,96.07735078,9.00E-22
124,-5762.721559,0.97750323,-0.659351159,NA,-0.699768808,0.07329617,-7.306919779,31.56104225,NA,NA,NA,8,-119.5134042,271.0268085,96.08767604,8.96E-22
470,-9417.592761,117.2927936,NA,-3.62575349,NA,0.111486609,NA,5.281704161,179.7631302,-163.6247229,NA,8,-119.5304519,271.0609038,96.12177131,8.80E-22
331,-1158.933371,NA,-0.997271787,NA,-1.179989621,NA,NA,21.63022794,NA,1507.508774,NA,6,-125.7669865,271.1703366,96.23120416,8.34E-22
222,-8843.1721,113.3878069,NA,-3.229057729,-0.094178538,0.103072612,NA,5.595891729,169.2869625,NA,NA,8,-119.5893236,271.1786473,96.23951481,8.30E-22
716,664.4338529,-89.87374265,-0.391630699,NA,-0.584271432,NA,NA,8.287712376,-98.74495718,NA,1.372926734,8,-119.5919036,271.1838072,96.2446747,8.28E-22
414,-9307.510972,110.0768158,NA,-3.325605992,-0.023243241,0.110063368,NA,NA,175.2653159,-149.4978863,NA,8,-119.5991005,271.1982009,96.25906846,8.22E-22
418,-501.5906585,20.2242309,NA,NA,NA,NA,-10.92716342,NA,167.3809629,1093.258488,NA,6,-125.8222934,271.2809504,96.34181797,7.89E-22
290,-570.3715059,-63.55362516,NA,NA,NA,NA,-10.63204368,NA,NA,1169.264226,NA,5,-128.19548,271.3909601,96.45182761,7.47E-22
361,-420.8334135,NA,NA,NA,-0.995231907,NA,-8.384893935,22.31406908,NA,1128.592459,NA,6,-125.9114384,271.4592404,96.52010792,7.21E-22
560,722.4941889,-68.33228064,-0.177578271,1.925774186,-0.367328683,NA,-4.019229642,NA,NA,NA,1.170797359,8,-119.7305157,271.4610314,96.52189893,7.21E-22
746,729.2427986,-81.22565286,NA,NA,-0.418182446,NA,-3.339966616,6.012883647,-53.94587515,NA,1.257822327,8,-119.7759737,271.5519474,96.61281493,6.89E-22
622,745.3300029,-62.29094596,NA,2.058596449,-0.400975052,NA,-4.528183018,6.524485246,NA,NA,1.163646462,8,-119.7843719,271.5687437,96.62961127,6.83E-22
912,-111.3544555,-70.69360995,-0.338272025,2.984221478,-0.680015775,NA,NA,NA,-83.40518682,601.0719894,1.099390086,9,-115.5742053,271.6484106,96.70927813,6.56E-22
220,-8295.134239,88.59783114,-0.292338397,NA,-0.40994134,0.097581901,NA,10.47939474,124.4003142,NA,NA,8,-119.8505684,271.7011368,96.76200434,6.39E-22
254,-6836.677757,93.68976347,NA,-4.540765132,0.21726196,0.083616047,-8.57534002,19.38637714,205.788328,NA,NA,9,-115.6151227,271.7302453,96.79111286,6.30E-22
261,-1647.145069,NA,NA,-2.07914752,NA,NA,NA,NA,NA,1773.325687,NA,4,-130.3272729,271.7314689,96.79233647,6.30E-22
387,-1594.889469,NA,-0.738549421,NA,NA,NA,NA,NA,97.52058404,1683.842451,NA,5,-128.3762363,271.7524726,96.81334017,6.23E-22
321,-1659.559359,NA,NA,NA,NA,NA,NA,-8.57382564,NA,1778.418002,NA,4,-130.369921,271.8167651,96.87763267,6.03E-22
258,-1654.900879,-5.446961887,NA,NA,NA,NA,NA,NA,NA,1770.67594,NA,4,-130.4319006,271.9407244,97.0015919,5.67E-22
353,-648.3336578,NA,NA,NA,NA,NA,-10.32695373,16.43523031,NA,1273.789502,NA,5,-128.4765121,271.9530243,97.01389184,5.64E-22
225,1217.724246,NA,NA,NA,NA,NA,-20.36030477,32.46867444,204.2631833,NA,NA,5,-128.5165564,272.0331128,97.09398032,5.41E-22
363,-342.1985036,NA,-1.060945088,NA,-1.03454605,NA,-8.960560201,42.91119268,NA,1105.615571,NA,7,-123.4190982,272.0381963,97.09906387,5.40E-22
395,-1219.744059,NA,-0.747844078,NA,-0.998780854,NA,NA,NA,27.88063661,1517.917082,NA,6,-126.201729,272.0398216,97.10068914,5.40E-22
740,733.9902288,-82.89099287,-0.340022813,NA,NA,NA,-5.257132458,10.5397977,-22.50587091,NA,1.227698783,8,-120.0490706,272.0981413,97.15900882,5.24E-22
412,-8446.978631,84.06290253,-0.172853941,NA,-0.321110949,0.099197642,NA,NA,133.0516209,-16.51385006,NA,8,-120.0493381,272.0986763,97.15954381,5.24E-22
293,-802.6553151,NA,NA,-2.032134068,NA,NA,-8.638376544,NA,NA,1351.451438,NA,5,-128.5729647,272.1459293,97.20679686,5.12E-22
271,-1187.010929,NA,-0.743083471,0.991380677,-1.132078883,NA,NA,NA,NA,1518.064699,NA,6,-126.2562543,272.1488722,97.20973977,5.11E-22
268,-1202.753112,8.518989654,-0.761281641,NA,-1.096393533,NA,NA,NA,NA,1536.547891,NA,6,-126.2737502,272.183864,97.2447316,5.02E-22
616,748.4656772,-73.09431975,-0.327975601,0.173725018,NA,NA,-5.841023492,11.48870083,NA,NA,1.180225602,8,-120.1043951,272.2087902,97.26965773,4.96E-22
474,-8727.127978,94.2098793,NA,NA,-0.320088871,0.10314233,NA,4.589134689,140.5284048,-79.83290927,NA,8,-120.1148252,272.2296504,97.29051792,4.91E-22
680,673.4497259,-95.02680595,-0.211652347,1.18651512,NA,NA,-3.802221035,NA,-38.48159507,NA,1.312661979,8,-120.1208003,272.2416006,97.30246816,4.88E-22
972,-211.019092,-44.38497932,-0.532082557,NA,-0.597704932,NA,NA,12.1122075,-60.23529348,690.6267579,1.032159974,9,-115.8891837,272.2783673,97.33923486,4.79E-22
298,-557.6906365,-27.5607071,NA,NA,-0.886321274,NA,-7.247050292,NA,NA,1171.671167,NA,6,-126.3311284,272.2986205,97.35948802,4.74E-22
446,-8402.873896,83.1894303,NA,-4.771532456,0.433330348,0.10666948,-8.175707195,NA,223.2009152,-473.7306045,NA,9,-115.912491,272.3249819,97.38584946,4.68E-22
301,-647.3613914,NA,NA,1.674211563,-1.028916266,NA,-6.0347437,NA,NA,1239.468774,NA,6,-126.349367,272.3350976,97.39596515,4.66E-22
88,-8947.252565,21.45275278,-0.525642474,-3.174466883,NA,0.104605252,NA,10.11888337,NA,NA,NA,7,-123.5784052,272.3568105,97.41767804,4.61E-22
343,-8611.341869,NA,-0.529092909,-2.892284823,NA,0.099628365,NA,7.265434661,NA,75.76538624,NA,7,-123.6676791,272.5353582,97.59622575,4.21E-22
386,-1617.565515,76.98186222,NA,NA,NA,NA,NA,NA,161.5750531,1713.421276,NA,5,-128.7698692,272.5397383,97.60060587,4.20E-22
280,-8747.484287,13.12275496,-0.427012751,-2.689729391,NA,0.101400565,NA,NA,NA,63.11596937,NA,7,-123.7005246,272.6010491,97.66191665,4.08E-22
742,670.1647727,-90.78240846,NA,1.445470939,NA,NA,-3.86569012,0.353115143,-33.94310707,NA,1.323771618,8,-120.3050041,272.6100083,97.67087585,4.06E-22
503,-6318.21459,NA,-0.510101901,-3.623794041,NA,0.083169973,-10.79425413,27.64827099,129.1223607,-311.1351389,NA,9,-116.0574949,272.6149898,97.67585738,4.05E-22
876,-134.0769909,-24.35924513,-0.523536069,NA,-0.471048238,NA,-2.789185852,16.20197175,NA,679.6508253,0.889918348,9,-116.1474154,272.7948307,97.85569828,3.70E-22
468,-9203.651807,97.8499484,-0.149437238,NA,NA,0.108204408,NA,3.564523053,163.0166416,-106.0992959,NA,8,-120.4144894,272.8289788,97.88984639,3.64E-22
500,-7163.453765,63.29657338,-0.277370128,NA,NA,0.092246255,-9.121187807,22.99593283,168.2562906,-331.6584365,NA,9,-116.2198865,272.9397731,98.00064063,3.44E-22
942,-115.2554661,-68.7042282,NA,3.848993292,-0.742480983,NA,1.209458568,NA,-93.91414571,574.8184713,1.187948517,9,-116.24624,272.9924799,98.05334748,3.35E-22
592,610.3955944,-50.28332264,-0.176473863,2.280278698,-0.46175348,NA,NA,1.646004842,NA,NA,1.31016485,8,-120.497466,272.9949321,98.05579961,3.35E-22
623,850.8429405,NA,-0.400406538,0.922579434,-0.570552091,NA,-4.590444779,23.19922723,NA,NA,1.105399818,8,-120.527074,273.0541479,98.11501548,3.25E-22
940,-215.6850808,-52.94585866,-0.396980942,NA,-0.50092678,NA,0.031659452,NA,-54.69687198,671.6606786,1.058167075,9,-116.2930863,273.0861726,98.1470401,3.20E-22
974,-63.15127936,-67.98902952,NA,3.514801182,-0.681474821,NA,NA,-0.068337791,-80.47198707,556.269733,1.144554645,9,-116.312306,273.124612,98.18547959,3.14E-22
975,-278.5886415,NA,-0.493897683,1.308349215,-0.678895049,NA,NA,14.82735395,-31.22321108,767.1552706,0.965007058,9,-116.3135887,273.1271774,98.18804494,3.13E-22
747,861.9838297,NA,-0.435161359,NA,-0.510365978,NA,-5.155663645,24.71290391,7.891809236,NA,1.080659811,8,-120.5652979,273.1305958,98.19146334,3.13E-22
263,-1635.886278,NA,-0.907601994,-3.328662567,NA,NA,NA,NA,NA,1782.916752,NA,5,-129.0677242,273.1354483,98.19631588,3.12E-22
1003,-216.4970548,NA,-0.552361851,NA,-0.578392798,NA,-1.623170302,18.51639873,-14.06222599,749.5273043,0.9019201,9,-116.3557067,273.2114134,98.27228092,3.00E-22
879,-204.3238274,NA,-0.516286668,0.555459195,-0.556784188,NA,-1.978427285,17.41359124,NA,738.1428103,0.885654644,9,-116.3698243,273.2396486,98.30051611,2.96E-22
252,-6163.471568,60.10366913,-0.408928501,NA,-0.235771244,0.076843174,-8.192247415,25.61215401,141.6978359,NA,NA,9,-116.3727961,273.2455921,98.30645966,2.95E-22
340,-8824.410234,11.88546588,-0.409866406,NA,NA,0.102294852,NA,4.544331548,NA,52.3375355,NA,7,-124.0274789,273.2549578,98.31582536,2.94E-22
449,-1588.596008,NA,NA,NA,NA,NA,NA,-13.19586272,114.0371753,1655.905416,NA,5,-129.1367934,273.2735867,98.33445427,2.91E-22
712,551.0387804,-101.966618,-0.158483135,1.88088281,NA,NA,NA,-4.973411276,-70.75900027,NA,1.506767099,8,-120.641349,273.2826981,98.3435656,2.90E-22
389,-1577.098797,NA,NA,-2.308429824,NA,NA,NA,NA,110.061439,1654.501303,NA,5,-129.1596002,273.3192005,98.38006803,2.85E-22
169,1153.672112,NA,NA,NA,-0.41300614,NA,-16.53528832,NA,178.0875639,NA,NA,5,-129.1827329,273.3654658,98.4263333,2.78E-22
848,-303.9666024,-17.76552486,-0.424682004,1.106535887,-0.519197686,NA,NA,8.772705378,NA,739.3965172,0.971752737,9,-116.4350008,273.3700016,98.43086916,2.78E-22
255,-5569.665319,NA,-0.585096513,-3.571646551,-0.036757686,0.070549829,-10.22919913,27.72989957,121.1307324,NA,NA,9,-116.4433721,273.3867442,98.44761175,2.75E-22
355,-582.5763269,NA,-1.0016775,NA,NA,NA,-10.94289215,35.66248076,NA,1257.511408,NA,6,-126.8805869,273.3975374,98.45840495,2.74E-22
41,1259.225171,NA,NA,NA,-1.149982226,NA,-13.11568766,NA,NA,NA,NA,4,-131.1608966,273.3987163,98.45958384,2.74E-22
440,-7629.894919,68.40521355,-0.119670222,-3.143506492,NA,0.095959733,-6.837261979,NA,175.5641507,-293.873712,NA,9,-116.4693293,273.4386585,98.49952609,2.68E-22
165,1140.113586,NA,NA,-2.665653649,NA,NA,-18.03354313,NA,213.6925161,NA,NA,5,-129.2196171,273.4392341,98.50010166,2.68E-22
342,-9297.515139,17.43523381,NA,-2.130446698,NA,0.109139762,NA,-0.216810164,NA,-67.65887041,NA,7,-124.1810426,273.5620852,98.62295276,2.52E-22
162,1126.165837,-38.78267748,NA,NA,NA,NA,-18.4429782,NA,185.5022384,NA,NA,5,-129.288775,273.5775501,98.63841764,2.50E-22
816,-213.4471918,-32.56560147,-0.31833431,1.359021792,-0.444104035,NA,-1.168468009,NA,NA,679.7458374,0.970642114,9,-116.5462777,273.5925553,98.65342289,2.48E-22
163,1137.191191,NA,-0.264338247,NA,NA,NA,-17.82723154,NA,208.4470899,NA,NA,5,-129.3084871,273.6169743,98.67784181,2.45E-22
323,-1654.608599,NA,-0.910919532,NA,NA,NA,NA,7.554837681,NA,1790.985691,NA,5,-129.3267382,273.6534764,98.71434398,2.41E-22
506,-7462.660335,67.82768044,NA,NA,-0.049775106,0.096175145,-8.687057627,18.11051756,171.9659503,-391.0269884,NA,9,-116.5798288,273.6596577,98.72052521,2.40E-22
192,-7135.028535,76.6458737,-0.17688479,-4.211340374,0.245614387,0.086156662,-6.990785664,NA,195.6687213,NA,NA,9,-116.5837001,273.6674002,98.72826778,2.39E-22
260,-1644.590538,-13.9231973,-0.840940595,NA,NA,NA,NA,NA,NA,1770.402685,NA,5,-129.346941,273.6938821,98.75474963,2.36E-22
483,-272.9056459,NA,-0.786821556,NA,NA,NA,-13.23888231,31.81627498,138.2213402,993.8589654,NA,7,-124.2576126,273.7152251,98.77609268,2.34E-22
34,1175.728464,-136.9156703,NA,NA,NA,NA,-18.69690443,NA,NA,NA,NA,4,-131.3260923,273.7291077,98.78997529,2.32E-22
394,-1262.35531,54.53961147,NA,NA,-0.925134403,NA,NA,NA,81.79309016,1544.344292,NA,6,-127.0818308,273.8000253,98.86089281,2.24E-22
381,-6689.894107,NA,NA,-0.221451961,-0.608065811,0.084886147,-6.668904374,17.92177405,NA,-145.6332678,NA,8,-120.9535771,273.9071542,98.9680218,2.12E-22
378,-6676.363721,0.431994124,NA,NA,-0.620509186,0.084675605,-6.619765795,17.81470536,NA,-141.4879125,NA,8,-120.9563217,273.9126434,98.97351097,2.12E-22
749,793.3524391,NA,NA,1.86152797,-0.557868713,NA,-3.372015825,13.02976879,-1.9107082,NA,1.188356717,8,-120.9653637,273.9307275,98.991595,2.10E-22
120,-6391.532732,-12.50422583,-0.721765664,-3.589702103,NA,0.079791444,-8.741694672,30.03348743,NA,NA,NA,8,-120.994086,273.988172,99.04903954,2.04E-22
719,728.2990645,NA,-0.286632124,2.348493253,-0.731766309,NA,NA,13.83039472,-39.6404524,NA,1.305722119,8,-120.9954858,273.9909716,99.05183917,2.03E-22
375,-6828.08275,NA,-0.698384424,-3.710227251,NA,0.08620409,-8.560497332,31.00176613,NA,-112.7370792,NA,8,-121.0039193,274.0078386,99.06870612,2.02E-22
126,-6359.045305,2.689482759,NA,-0.135947848,-0.633875044,0.079160659,-6.328625109,17.37040337,NA,NA,NA,8,-121.0047622,274.0095244,99.07039198,2.02E-22
33,1270.194146,NA,NA,NA,NA,NA,-16.86331325,NA,NA,NA,NA,3,-133.1957349,274.1057556,99.16662312,1.92E-22
64,-6582.4194,-10.98298296,-0.355418069,-0.339885144,-0.556116822,0.080940847,-4.991457819,NA,NA,NA,NA,8,-121.0603136,274.1206271,99.18149466,1.91E-22
316,-6497.546783,-10.85678228,-0.353512897,NA,-0.577368527,0.079627278,-4.925289044,NA,NA,27.06870934,NA,8,-121.0649986,274.1299972,99.19086472,1.90E-22
319,-6614.765123,NA,-0.355508929,-0.366342444,-0.578832103,0.080696946,-4.549753107,NA,NA,41.24424211,NA,8,-121.0873441,274.1746882,99.23555574,1.86E-22
292,-649.5891806,-65.85056903,-0.694210055,NA,NA,NA,-9.772003483,NA,NA,1217.687645,NA,6,-127.273394,274.1831517,99.24401921,1.85E-22
943,-352.8307748,NA,-0.31828402,1.832964905,-0.624182351,NA,1.135432169,NA,-28.10916422,781.7697775,1.018751827,9,-116.8580415,274.2160831,99.27695062,1.82E-22
397,-1187.528021,NA,NA,1.851443738,-1.104745031,NA,NA,NA,30.7782156,1483.336275,NA,6,-127.3110742,274.258512,99.31937958,1.78E-22
427,-569.5296096,NA,-0.554709529,NA,-0.583586104,NA,-8.024101835,NA,92.5787576,1153.865687,NA,7,-124.5452354,274.2904709,99.35133844,1.75E-22
270,-1164.537555,14.40255758,NA,2.254159516,-1.237484686,NA,NA,NA,NA,1505.704242,NA,6,-127.363013,274.3623897,99.42325724,1.69E-22
333,-1153.889956,NA,NA,2.318287803,-1.236903019,NA,NA,2.889158271,NA,1485.649549,NA,6,-127.3871331,274.4106299,99.47149742,1.65E-22
687,742.2489837,NA,-0.119700342,2.051372711,-0.536752996,NA,-1.820990696,NA,-6.046930096,NA,1.24122233,8,-121.2181488,274.4362976,99.49716514,1.63E-22
457,-1217.315113,NA,NA,NA,-0.995545889,NA,NA,0.419398506,39.28083996,1496.045852,NA,6,-127.4033719,274.4431074,99.50397491,1.62E-22
330,-1183.316291,23.52011317,NA,NA,-1.17767189,NA,NA,6.678438714,NA,1527.496698,NA,6,-127.4639518,274.5642672,99.62513473,1.53E-22
105,1360.384307,NA,NA,NA,-1.205981158,NA,-16.02334787,43.07112491,NA,NA,NA,5,-129.8138018,274.6276036,99.68847115,1.48E-22
509,-7212.414008,NA,NA,-3.374043806,0.19662355,0.095136866,-10.93786253,16.18384631,154.5863212,-509.0533428,NA,9,-117.0769904,274.6539808,99.71484832,1.46E-22
743,833.4117322,NA,-0.383727351,-1.215607838,NA,NA,-6.860704731,21.5890284,52.49385569,NA,1.081591685,8,-121.3315979,274.6631959,99.72406344,1.45E-22
223,-7884.261408,NA,-0.425300981,-1.26183295,-0.443415515,0.092729859,NA,6.108126028,62.79208374,NA,NA,8,-121.3455224,274.6910449,99.75191243,1.43E-22
878,-139.1125848,-30.51363745,NA,1.847800485,-0.460598702,NA,-1.481715737,2.460751872,NA,626.313179,1.007242518,9,-117.1228877,274.7457755,99.80664301,1.39E-22
295,-892.8163794,NA,-0.753499272,-3.075032313,NA,NA,-7.620496327,NA,NA,1409.12446,NA,6,-127.5605027,274.757369,99.81823653,1.39E-22
415,-7751.105333,NA,-0.36619765,-1.1564756,-0.407553753,0.090222632,NA,NA,67.82280006,67.34557013,NA,8,-121.3943361,274.7886722,99.84953972,1.37E-22
475,-7449.893434,NA,-0.430608388,NA,-0.549805813,0.086560574,NA,6.500957984,53.97012253,114.175852,NA,8,-121.3954194,274.7908389,99.85170641,1.36E-22
489,-268.5421142,NA,NA,NA,-0.578209718,NA,-11.055635,20.06330075,105.7095773,985.1252525,NA,7,-124.8363441,274.8726883,99.93355581,1.31E-22
507,-6235.378636,NA,-0.415825897,NA,-0.211238287,0.081307093,-9.737159199,23.67109076,111.1817717,-251.824943,NA,9,-117.2059999,274.9119999,99.97286743,1.28E-22
1002,-136.2117719,-44.39910715,NA,NA,-0.456500411,NA,-0.73525349,2.440142352,-39.06834576,617.4836143,1.076758377,9,-117.2232587,274.9465174,100.0073849,1.26E-22
423,-533.413608,NA,-0.565995796,-3.102830991,NA,NA,-10.3801604,NA,144.4675788,1116.398819,NA,7,-124.881543,274.9630861,100.0239536,1.25E-22
348,-6980.791037,34.80085664,-0.590088518,NA,-0.839773624,0.080747732,NA,18.38069779,NA,252.8669338,NA,8,-121.5057654,275.0115309,100.0723984,1.22E-22
318,-6919.980551,-8.169534332,NA,0.165832701,-0.566023225,0.085885754,-5.179699156,NA,NA,-90.31609351,NA,8,-121.5161197,275.0322394,100.0931069,1.21E-22
227,1257.996489,NA,-0.737445648,NA,NA,NA,-20.67423817,46.90296992,189.0501286,NA,NA,6,-127.7190347,275.074433,100.1353005,1.18E-22
42,1191.929052,-101.2381533,NA,NA,-0.882256266,NA,-15.34396137,NA,NA,NA,NA,5,-130.0631578,275.1263156,100.1871832,1.15E-22
96,-7778.764601,34.76127043,-0.552520562,-0.780676261,-0.773006086,0.092930103,NA,18.10481106,NA,NA,NA,8,-121.6218105,275.2436209,100.3044885,1.09E-22
1005,-251.657656,NA,NA,2.210585151,-0.625531941,NA,0.383788744,4.217929888,-24.17626605,714.6723156,1.042895798,9,-117.3838793,275.2677586,100.3286262,1.07E-22
372,-6862.183219,-23.79166743,-0.5401822,NA,NA,0.086856134,-8.7204978,23.15223687,NA,-158.4441488,NA,8,-121.6957151,275.3914302,100.4522977,1.01E-22
872,-141.6160681,-42.16672085,-0.442088078,-0.483267285,NA,NA,-3.122486084,9.743349684,NA,637.0199371,1.011823605,9,-117.480097,275.4601939,100.5210615,9.76E-23
444,-7643.39715,57.40985711,-0.05349,NA,-0.000400718,0.096390492,-7.152484803,NA,168.4245359,-317.8827047,NA,9,-117.4898597,275.4797195,100.540587,9.66E-23
