"","(Intercept)","agr_gdp.lag2","dev_agr.lag2","dev_env.lag2","fdi.lag2","for_rem.lag2","gdp.lag2","gdp_gr.lag2","ind_gdp.lag2","pop_den.lag2","time","df","logLik","AICc","delta","weight"
"639",-4940.18055906429,NA,-0.189241182816925,0.237053760370119,-0.23139259018453,0.0603645898944956,0.483511457051646,5.07812488711517,NA,NA,0.886102437346753,9,-97.5377472388569,235.575494477714,60.6363620243197,4.4695250305233e-14
"1024",-6344.91237490534,2.73548294452742,-0.031337311562465,-0.447351889697119,0.00803826477970887,0.0832730917780112,-0.832083130955566,3.49965729968713,32.8553552376987,-544.755811598938,0.897830273867155,12,-74.8012054533795,236.002410906759,61.063278453365,3.61041935819664e-14
"576",-4969.00060405617,-5.95768865870519,-0.132790653531671,0.456501354667099,-0.205906990974313,0.0604019999094955,0.868963028578094,NA,NA,NA,0.907943762697811,9,-97.8309992462197,236.161998492439,61.2228660390454,3.3335244526035e-14
"703",-5050.69105364802,NA,-0.127219642725449,0.266951241091,-0.180825904204278,0.0613092996817452,0.756370586349428,NA,8.47844103229768,NA,0.891770133334595,9,-97.8537168005408,236.207433601082,61.2683011476876,3.25864864753171e-14
"700",-5043.64196990716,-1.68585767300275,-0.134667136372905,NA,-0.162291099499711,0.0612395354312682,0.636594652375612,NA,9.36782575581531,NA,0.888504044218607,9,-97.8900769778327,236.280153955665,61.3410215022714,3.14229180171629e-14
"672",-4950.7530413556,-3.3185472080352,-0.130285748837249,0.149838443995161,-0.154470860311333,0.0604131245761861,NA,NA,12.9035663740812,NA,0.869026769540294,9,-98.0417225394567,236.583445078913,61.6443126255194,2.70014869907788e-14
"728",-5232.67417226867,8.10244353285308,-0.165675537793833,-0.71665032337495,NA,0.063316897064174,NA,3.71066470207896,30.2148110046826,NA,0.858965928088868,9,-98.5106380167429,237.521276033486,62.5821435800918,1.68943029396544e-14
"759",-5075.38813121381,NA,-0.180799395896622,-0.677588279003542,NA,0.0617520830320171,-0.544086996729685,4.34837938507209,26.9065543413744,NA,0.852991263168243,9,-98.5422388148926,237.584477629785,62.6453451763911,1.63687767385495e-14
"702",-5039.32515101453,-0.997399492853776,NA,0.497975660037424,-0.184842661638792,0.0611344340802234,0.763424272512154,NA,7.72601936643016,NA,0.904782325653703,9,-98.6303174093628,237.760634818726,62.8215023653316,1.49887072611804e-14
"765",-5047.73077858921,NA,NA,0.465361025766133,-0.182584787959929,0.061241152096283,0.725909422330993,0.248579298138455,8.87454360889459,NA,0.901698168227494,9,-98.6306656573603,237.761331314721,62.8221988613265,1.49834883826773e-14
"638",-4994.55305279147,-4.45798942437781,NA,0.674522059016943,-0.20981827076382,0.0606162862204565,0.964049013931304,-0.23430359790862,NA,NA,0.920899543254973,9,-98.6685573697003,237.837114739401,62.8979822860066,1.44263602779123e-14
"762",-5099.73241006725,3.2648202434449,NA,NA,-0.146101308026461,0.0618537301414473,0.478148900219447,0.797542754053761,15.9077471626642,NA,0.885065029602975,9,-98.7298965218866,237.959793043773,63.0206605903791,1.35680525997234e-14
"734",-5003.17071521418,1.52428022354964,NA,0.250141592758373,-0.155586964369331,0.0609670979869202,NA,1.51047584683076,16.6244625108878,NA,0.87237685407879,9,-98.7673757917809,238.034751583562,63.0956191301678,1.30689434411667e-14
"696",-5207.21615064881,4.22554701989896,-0.124296291893057,-0.503763601652654,NA,0.0629622997417866,0.0684500879878912,NA,28.4805770270938,NA,0.867760021231675,9,-98.7845702652934,238.069140530587,63.1300080771928,1.28461507300431e-14
"756",-5134.82202304188,3.16447381616118,-0.143067153483262,NA,NA,0.0622728710008542,-0.215813987267121,2.88708676108675,27.1237696728554,NA,0.868429617321051,9,-98.8319828642691,238.163965728538,63.2248332751442,1.22512946045148e-14
"758",-5240.55410287501,7.49892249072181,NA,-0.372441568381206,NA,0.0633097707366167,0.0256425772114249,0.414373785622426,31.8056914653508,NA,0.87049891696667,9,-99.4419922184507,239.383984436901,64.4448519835074,6.65668930247893e-15
"632",-5050.24487413915,-9.50430742418342,-0.165863524638515,-0.306290469883152,NA,0.0612153855323806,0.349391731333639,2.16626968038623,NA,NA,0.927869947823439,9,-99.5883909872515,239.676781974503,64.7376495211089,5.75013590640008e-15
"764",-4952.79787481631,0.779087506855896,-0.191527981975172,NA,-0.190620057149516,0.060544422825626,0.0688696647424708,5.363174653693,10.6238606407361,NA,0.863570109147662,10,-97.4059233302174,246.240418089006,71.3012856356122,2.15974579261921e-16
"767",-4943.76102598594,NA,-0.190774893234336,0.0363016540242491,-0.193548153388147,0.0604382632712371,0.0916629984320465,5.26141212569238,9.64344335378879,NA,0.865931412354503,10,-97.4064882088924,246.241547846356,71.3024153929622,2.1585261427871e-16
"736",-4946.66523270795,0.884037189771103,-0.19301769115097,-0.0110246718461468,-0.189092004268077,0.0604997744054888,NA,5.5135559870823,11.2268372672738,NA,0.860814666036408,10,-97.4074505156207,246.243472459813,71.3043400064188,2.15644997767068e-16
"640",-4895.23142166157,-4.11569170808777,-0.188526329653786,0.263966371682336,-0.224234159605694,0.0598588565443704,0.376831382991216,4.7351390719748,NA,NA,0.887053584354829,10,-97.4800040555954,246.388579539762,71.4494470863682,2.00553287956375e-16
"704",-4992.76316774746,-4.30402975284385,-0.131143008367796,0.37518794772523,-0.19324329686714,0.0606693273371863,0.782803301579599,NA,3.78344835742907,NA,0.900584563435594,10,-97.8207924612572,247.070156351086,72.1310238976917,1.42635379617404e-16
"760",-5163.19157256509,9.19907621588925,-0.18527502801797,-0.861753198351215,NA,0.0627963728639688,-0.642499804062452,5.42399574046259,34.9942888495856,NA,0.83104965573446,10,-98.398823575132,248.226218578835,73.2870861254414,8.00187087926859e-17
"766",-5038.65876222039,-0.787076336635993,NA,0.488139110285613,-0.184672523320655,0.0611365760860572,0.740217049322871,0.173579094578895,7.99887149354394,NA,0.903662246524989,10,-98.6297529074675,248.688077243506,73.7489447901124,6.35184957350852e-17
"769",-343.672809416324,NA,NA,NA,NA,NA,NA,NA,NA,731.924772133853,1.13339269070068,4,-118.983390424255,249.043703925432,74.1045714720381,5.31712477245577e-17
"777",-294.053947010412,NA,NA,NA,-0.433478833142849,NA,NA,NA,NA,732.427354761088,1.01961412783689,5,-117.820727169047,250.641454338093,75.702321884699,2.39182696546324e-17
"771",-392.010509369891,NA,-0.313918382227059,NA,NA,NA,NA,NA,NA,775.863869108406,1.09053022030027,5,-118.490704641814,251.981409283629,77.0422768302348,1.22394594661258e-17
"770",-295.504166462501,-33.3921672495238,NA,NA,NA,NA,NA,NA,NA,666.947782119176,1.1527103195298,5,-118.498238904562,251.996477809124,77.05734535573,1.2147590678988e-17
"897",-363.338516653713,NA,NA,NA,NA,NA,NA,NA,18.7406315817199,736.74056947087,1.10636530466889,5,-118.883875556477,252.767751112954,77.8286186595603,8.26057502049642e-18
"513",614.181136996906,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43925216289543,3,-122.542238647951,252.798763010189,77.8596305567946,8.1334749190946e-18
"177",-6370.92455187301,NA,NA,NA,NA,0.078044563308698,-8.07258672102027,NA,131.118716748781,NA,NA,5,-118.902487902683,252.804975805365,77.865843351971,8.10824831443973e-18
"801",-300.224066737445,NA,NA,NA,NA,NA,-0.689236777553785,NA,NA,717.310035147361,1.11275461566045,5,-118.955225226839,252.910450453679,77.9713180002847,7.69172080156899e-18
"773",-342.555845243729,NA,NA,0.195290577870986,NA,NA,NA,NA,NA,730.616250496233,1.13532267508312,5,-118.980069774602,252.960139549204,78.0210070958096,7.50297780236106e-18
"833",-343.996756144145,NA,NA,NA,NA,NA,NA,-0.207242982026999,NA,732.174926651915,1.13312311979089,5,-118.983255515209,252.966511030418,78.0273785770239,7.47911329455041e-18
"779",-345.07800681342,NA,-0.347192430468662,NA,-0.454770943063258,NA,NA,NA,NA,781.048500445015,0.966619707318078,6,-117.130582396157,253.897528428677,78.9583959752826,4.69550440935071e-18
"514",551.624940580902,-56.6626518109108,NA,NA,NA,NA,NA,NA,NA,NA,1.42595673370105,4,-121.501859886528,254.080642849978,79.1415103965841,4.284690546848e-18
"521",664.319456703975,NA,NA,NA,-0.432286757764255,NA,NA,NA,NA,NA,1.32599593688679,4,-121.780456317057,254.637835711037,79.6987032576429,3.24284782195457e-18
"781",-273.623124144807,NA,NA,1.83541898912646,-0.520256494191473,NA,NA,NA,NA,720.22995632945,1.01497568523639,6,-117.532189858347,254.700743353057,79.7616108996634,3.14243532376765e-18
"778",-265.841431679722,-23.0985686312115,NA,NA,-0.388859057635436,NA,NA,NA,NA,687.428690066641,1.04468852942226,6,-117.573344544353,254.78305272507,79.8439202716762,3.01573443473142e-18
"841",-286.142812049018,NA,NA,NA,-0.451316752621396,NA,NA,3.7548421466402,NA,727.915720130441,1.01981617398023,6,-117.772306315167,255.180976266698,80.241843813304,2.471639321258e-18
"905",-286.225587824355,NA,NA,NA,-0.448827622107382,NA,NA,NA,-5.78583445096222,730.958359203126,1.02392963325971,6,-117.811544639922,255.259452916208,80.3203204628138,2.37653441549445e-18
"809",-274.263904902061,NA,NA,NA,-0.43068214410663,NA,-0.31901195973254,NA,NA,725.659708418633,1.01079590195107,6,-117.813921142476,255.264205921316,80.325073467922,2.37089328112625e-18
"772",-343.806892871346,-35.6938901009829,-0.335253977151201,NA,NA,NA,NA,NA,NA,709.394352899952,1.10826624789151,6,-117.904319706574,255.445003049512,80.505870596118,2.16596985669043e-18
"178",-6952.72548194558,61.4774400533614,NA,NA,NA,0.0842522434732904,-6.69871115488233,NA,167.555733095324,NA,NA,6,-117.926981564597,255.490326765559,80.5511943121646,2.11743695520472e-18
"545",708.080994179654,NA,NA,NA,NA,NA,-2.6608512284918,NA,NA,NA,1.33599974945533,4,-122.237436243588,255.551795564099,80.612663110705,2.05334870409471e-18
"515",618.204515032977,NA,-0.137816706199251,NA,NA,NA,NA,NA,NA,NA,1.42849569812321,4,-122.477739825573,256.03240272807,81.0932702746759,1.61473102146034e-18
"546",696.983775794538,-74.1121277541423,NA,NA,NA,NA,-4.66494828581463,NA,NA,NA,1.24084240167227,5,-120.520828098589,256.041656197179,81.1025237437846,1.60727734603275e-18
"641",604.714035383957,NA,NA,NA,NA,NA,NA,NA,13.2765425104006,NA,1.42153067113004,4,-122.508665123203,256.094253323329,81.1551208699348,1.56555922901141e-18
"146",-8958.62579189417,98.75243027761,NA,NA,NA,0.103980884903939,NA,NA,166.004209954644,NA,NA,5,-120.550527453705,256.10105490741,81.1619224540162,1.56024413054102e-18
"517",612.194325239599,NA,NA,0.651596137232759,NA,NA,NA,NA,NA,NA,1.44386718906094,4,-122.517210409336,256.111343895594,81.1722114422001,1.55223807503933e-18
"802",-141.441945155213,-43.9753828727022,NA,NA,NA,NA,-2.20174760087665,NA,NA,599.667796957457,1.09290503893784,6,-118.241830848539,256.120025333442,81.180892880048,1.54551484822792e-18
"577",614.146815352346,NA,NA,NA,NA,NA,NA,2.07675248614041,NA,NA,1.44090595920163,4,-122.533076970217,256.143077017357,81.203944563963,1.52780375206075e-18
"145",-8646.03783983176,NA,NA,NA,NA,0.100015884435758,NA,NA,98.5790021897755,NA,NA,4,-122.573509360857,256.223941798636,81.2848093452421,1.46726314204813e-18
"835",-392.713986841103,NA,-0.381712832099967,NA,NA,NA,NA,6.22831117279706,NA,777.83510611932,1.08937501811095,6,-118.385001226369,256.406366089101,81.4672336357066,1.33935306773071e-18
"899",-409.470956305583,NA,-0.309300946892622,NA,NA,NA,NA,NA,17.3166620547452,779.667446130032,1.06618692173287,6,-118.401116639183,256.438596914729,81.4994644613349,1.31794182900041e-18
"25",-7908.74973614199,NA,NA,NA,-0.679231274385941,0.0936454085934131,NA,NA,NA,NA,NA,4,-122.704261039066,256.485445155054,81.5463127016602,1.28742896488927e-18
"834",-297.065257882563,-37.0697850632542,NA,NA,NA,NA,NA,-4.39254882479589,NA,665.093662666464,1.14912425065296,6,-118.440135871736,256.516635379836,81.5775029264416,1.26750711102224e-18
"433",-7226.6187241932,NA,NA,NA,NA,0.092719452755098,-8.54686051254237,NA,135.874199526921,-369.969025684356,NA,6,-118.440845802695,256.518055241753,81.5789227883589,1.26660758782127e-18
"898",-264.715094157785,-42.6090090390204,NA,NA,NA,NA,NA,NA,-16.6707538236234,644.729059343707,1.18208458158976,6,-118.453453912961,256.543271462286,81.6041390088917,1.25073831070795e-18
"181",-6332.48519378237,NA,NA,-2.19646247446395,NA,0.077681800163264,-8.08218275841975,NA,132.417653244201,NA,NA,6,-118.459981132858,256.556325902079,81.6171934486846,1.24260105244843e-18
"774",-290.223215021933,-34.7366158171427,NA,0.584241185109858,NA,NA,NA,NA,NA,660.417013384572,1.15926193253839,6,-118.467635002261,256.571633640885,81.6325011874909,1.23312665044276e-18
"803",-357.18986501118,NA,-0.3108389393369,NA,NA,NA,-0.544845405024004,NA,NA,763.879811335887,1.07463617788805,6,-118.472172612498,256.58070886136,81.6415764079656,1.22754387813122e-18
"775",-395.646411848553,NA,-0.324492579289647,-0.351021888436502,NA,NA,NA,NA,NA,779.695918523603,1.08561739840621,6,-118.479942992786,256.596249621936,81.6571171685424,1.21804235839575e-18
"17",-9041.79221045487,NA,NA,NA,NA,0.105142510705449,NA,NA,NA,NA,NA,3,-124.452756926988,256.619799568262,81.6806671148678,1.20378405264085e-18
"241",-6092.47867253421,NA,NA,NA,NA,0.0754588194839046,-9.23245543616635,11.7862519262314,130.80007296053,NA,NA,6,-118.553398611995,256.743160860354,81.8040284069595,1.13177741035328e-18
"179",-6347.96481682981,NA,-0.210153975031933,NA,NA,0.0778172842938711,-7.9020889033727,NA,128.073677354612,NA,NA,6,-118.675055381953,256.986474400269,82.0473419468752,1.00213483204056e-18
"522",600.180200513467,-48.3088777250913,NA,NA,-0.339121105422765,NA,NA,NA,NA,NA,1.33906942759659,5,-121.00791930581,257.015838611621,82.0767061582266,9.87528868064547e-19
"49",-7504.18851562946,NA,NA,NA,NA,0.0906022953178096,-5.78808906052925,NA,NA,NA,NA,4,-122.986886595522,257.050696267966,82.1115638145723,9.7046651740477e-19
"929",-262.445020993643,NA,NA,NA,NA,NA,-1.82537323029191,NA,32.2498519698929,701.506407601523,1.03222472688983,6,-118.735216876391,257.106797389145,82.1676649357507,9.43622640571702e-19
"642",560.255715657274,-85.0364046730603,NA,NA,NA,NA,NA,NA,-56.0333822745101,NA,1.49409226571758,5,-121.099487623465,257.19897524693,82.2598427935356,9.01119079134214e-19
"185",-6307.59867481241,NA,NA,NA,-0.118027938330943,0.077439262379787,-7.70921990033239,NA,121.894568140185,NA,NA,6,-118.842034406819,257.320432450002,82.3812999966083,8.4802389260795e-19
"961",-365.965094227746,NA,NA,NA,NA,NA,NA,-1.21175073412205,19.4386361240436,738.38259103635,1.10378247322551,6,-118.879349790125,257.395063216613,82.4559307632192,8.16962690483786e-19
"901",-362.594563612197,NA,NA,0.101025595824857,NA,NA,NA,NA,18.5823093917831,736.022975102981,1.10759203246149,6,-118.882984304721,257.402332245805,82.4631997924112,8.13998817044151e-19
"865",-284.083546072083,NA,NA,NA,NA,NA,-0.900785992674943,1.7942813749364,NA,710.658492790669,1.10875402630229,6,-118.947735430124,257.531834496611,82.5927020432171,7.62961664830233e-19
"805",-300.135629463827,NA,NA,0.157655146706183,NA,NA,-0.676335682569002,NA,NA,716.527243126632,1.11469896534929,6,-118.953064370971,257.542492378306,82.6033599249121,7.58906701176121e-19
"837",-343.043559048767,NA,NA,0.203454175072161,NA,NA,NA,-0.341882714870789,NA,730.974223896366,1.13495864960482,6,-118.97970829492,257.595780226204,82.6566477728103,7.38953445642193e-19
"516",554.937428456377,-58.8957565606903,-0.197914704622771,NA,NA,NA,NA,NA,NA,NA,1.40998569664931,5,-121.353575338953,257.707150677906,82.7680182245115,6.98929372732232e-19
"518",545.23774050762,-59.0287665589744,NA,1.23804603971915,NA,NA,NA,NA,NA,NA,1.43417018864285,5,-121.40194513888,257.80389027776,82.8647578243656,6.65926894675892e-19
"578",547.040762513557,-60.891917214785,NA,NA,NA,NA,NA,-5.14188674049229,NA,NA,1.42086969278118,5,-121.444810331871,257.889620663742,82.9504882103481,6.37984956408852e-19
"525",670.06631123381,NA,NA,2.3593593799318,-0.543861568750934,NA,NA,NA,NA,NA,1.31347459838686,5,-121.471542892269,257.943085784539,83.0039533311448,6.21155928726309e-19
"553",744.13868373454,NA,NA,NA,-0.411952280913927,NA,-2.32867908161556,NA,NA,NA,1.240960720417,5,-121.528915140411,258.057830280822,83.1186978274278,5.86521834122227e-19
"57",-6797.73824409965,NA,NA,NA,-0.5828770051603,0.0832502409633185,-4.78729237572204,NA,NA,NA,NA,5,-121.548113412549,258.096226825099,83.1570943717047,5.75369028187753e-19
"523",670.452835991128,NA,-0.16905607888393,NA,-0.442615849581684,NA,NA,NA,NA,NA,1.31009511569542,5,-121.675047228188,258.350094456376,83.4109620029816,5.06780417122869e-19
"585",667.588205901872,NA,NA,NA,-0.461340612904888,NA,NA,6.11325498750854,NA,NA,1.32325223749177,5,-121.697308963328,258.394617926656,83.4554854732616,4.9562325536562e-19
"843",-339.401850166139,NA,-0.489916853706051,NA,-0.523616522001089,NA,NA,12.6493966281034,NA,785.836863124435,0.945515333208721,7,-116.647321040781,258.494642081561,83.555509628167,4.7144573007271e-19
"649",676.618671447886,NA,NA,NA,-0.46425446043217,NA,NA,NA,-12.048574582772,NA,1.33370301719231,5,-121.754730455279,258.509460910557,83.5703284571632,4.6796550239184e-19
"153",-8015.2203170426,NA,NA,NA,-0.449237740273031,0.0939477245376446,NA,NA,69.0449712367388,NA,NA,5,-121.878356995639,258.756713991277,83.8175815378833,4.13545704836084e-19
"780",-316.134893990379,-25.0802353434528,-0.35869067360157,NA,-0.4070283062117,NA,NA,NA,NA,733.799545880078,0.992090228137961,7,-116.815304610958,258.830609221916,83.8914767685217,3.98545003732627e-19
"673",729.702849328943,NA,NA,NA,NA,NA,-4.17882508181277,NA,44.8014190292778,NA,1.21729505987521,5,-121.938691987432,258.877383974865,83.9382515214706,3.89332232879937e-19
"150",-8941.89199679265,111.008662049912,NA,-3.41313578002467,NA,0.103949862429714,NA,NA,176.330740611641,NA,NA,6,-119.676119502071,258.988602640506,84.0494701871121,3.6827270701183e-19
"609",746.438486653994,NA,NA,NA,NA,NA,-3.75253844788634,10.1351898047815,NA,NA,1.30170864779327,5,-122.06231988712,259.12463977424,84.1855073208464,3.44056245552527e-19
"783",-325.673801710987,NA,-0.312698942785297,1.28779385731729,-0.513541804759016,NA,NA,NA,NA,767.659881509245,0.968630197940536,7,-116.985567375421,259.171134750841,84.2320022974471,3.36150057584428e-19
"19",-8902.44707637417,NA,-0.363879522255265,NA,NA,0.103733175845058,NA,NA,NA,NA,NA,4,-124.075370224574,259.227663526071,84.2885310726774,3.26781996959651e-19
"182",-7016.23372804065,73.7685198764021,NA,-3.01762769938727,NA,0.084994949314361,-6.43721814767161,NA,176.625078067975,NA,NA,7,-117.015167038643,259.230334077286,84.2912016238919,3.26345944120367e-19
"547",711.800110655912,NA,-0.136066429581993,NA,NA,NA,-2.65367727564558,NA,NA,NA,1.32565827220068,5,-122.172399901905,259.344799803809,84.4056673504154,3.08192668271374e-19
"907",-333.442254874628,NA,-0.351383293707052,NA,-0.479049332510849,NA,NA,NA,-9.055028283979,779.336364608988,0.972733939609783,7,-117.106383200962,259.412766401924,84.4736339485298,2.97895226178895e-19
"27",-7754.86228185752,NA,-0.37678875122584,NA,-0.684985532815656,0.0920886749925012,NA,NA,NA,NA,NA,5,-122.209816850488,259.419633700976,84.4805012475815,2.96874112453343e-19
"549",705.051409526833,NA,NA,0.472006037299016,NA,NA,-2.61578474687213,NA,NA,NA,1.34109157446084,5,-122.223948415869,259.447896831738,84.5087643783439,2.92708320430278e-19
"811",-336.355967536688,NA,-0.346316721012705,NA,-0.453502844796547,NA,-0.138523166735904,NA,NA,777.987179846871,0.962924273383441,7,-117.129201810652,259.458403621304,84.5192711679097,2.91174640108148e-19
"147",-8545.65930842425,NA,-0.297063917056431,NA,NA,0.0990386575642728,NA,NA,95.2461518000733,NA,NA,5,-122.267229964617,259.534459929235,84.5953274758407,2.8030970215067e-19
"149",-8610.74938892878,NA,NA,-2.16902202011428,NA,0.0996834447363717,NA,NA,99.8235137024015,NA,NA,5,-122.289014109036,259.578028218072,84.6388957646779,2.74269425116087e-19
"21",-9014.38640995227,NA,NA,-1.96234324447424,NA,0.104900302142637,NA,NA,NA,NA,NA,4,-124.264558029716,259.606039136356,84.666906682962,2.70454930117447e-19
"782",-241.035522688069,-25.2968727307727,NA,1.9872490793524,-0.478568677095454,NA,NA,NA,NA,669.939745842823,1.04205272941765,7,-117.226870930834,259.653741861669,84.7146094082746,2.64080532719122e-19
"906",-177.66466816885,-45.816572943905,NA,NA,-0.463455574702344,NA,NA,NA,-44.6623074141803,631.831863187872,1.1026622823605,7,-117.248033435756,259.696066871512,84.7569344181179,2.58550646645519e-19
"242",-6665.18575750778,70.151270477952,NA,NA,NA,0.0816956109595072,-8.04455105139581,15.6457799431025,172.273631997823,NA,NA,7,-117.250227978636,259.700455957273,84.7613235038786,2.57983868301872e-19
"579",619.841212064654,NA,-0.196977362865566,NA,NA,NA,NA,5.47122846490368,NA,NA,1.42823520982204,5,-122.425503860704,259.851007721409,84.9118752680146,2.3927683210101e-19
"209",-8611.71945833442,NA,NA,NA,NA,0.0996112990190975,NA,-8.34984208315287,102.116910219539,NA,NA,5,-122.426798556222,259.853597112443,84.914464659049,2.38967241914877e-19
"650",634.570178921948,-87.5211959435093,NA,NA,-0.48820117402545,NA,NA,NA,-84.6900529029061,NA,1.40385464603606,6,-120.113377750926,259.863119138215,84.9239866848207,2.37832219868107e-19
"643",609.159373367099,NA,-0.133853305981551,NA,NA,NA,NA,NA,12.5225262639871,NA,1.41209000480504,5,-122.44771623349,259.895432466981,84.9563000135868,2.34020519609254e-19
"18",-9121.74223481938,13.5361398070481,NA,NA,NA,0.106166635414735,NA,NA,NA,NA,NA,4,-124.410123404351,259.897169885624,84.9580374322302,2.33817312079315e-19
"81",-9032.2215645223,NA,NA,NA,NA,0.10503755276439,NA,-3.97280009821967,NA,NA,NA,4,-124.425486068396,259.927895213715,84.9887627603207,2.30252706293491e-19
"519",616.45969639089,NA,-0.125307737848153,0.452466267998497,NA,NA,NA,NA,NA,NA,1.43267667074974,5,-122.466127406526,259.932254813051,84.993122359657,2.297513481494e-19
"273",-9240.65154429635,NA,NA,NA,NA,0.108344369176836,NA,NA,NA,-73.5147358314313,NA,4,-124.442772549053,259.96246817503,85.023335721636,2.26306652296451e-19
"645",603.550150854144,NA,NA,0.591037109160253,NA,NA,NA,NA,12.3814353240575,NA,1.42691156557419,5,-122.488154212598,259.976308425196,85.037175971802,2.24745988179003e-19
"154",-8505.93675038885,89.9484439206612,NA,NA,-0.302537097355931,0.0995408223196697,NA,NA,140.103553421466,NA,NA,6,-120.181207903231,259.998779442826,85.0596469894323,2.22234985260349e-19
"705",605.273471428737,NA,NA,NA,NA,NA,NA,1.4453602553304,12.4584978809831,NA,1.42377358967758,5,-122.504339767154,260.008679534307,85.0695470809132,2.21137630137914e-19
"554",721.711306975986,-65.856300302459,NA,NA,-0.268384120798387,NA,-4.22529109737328,NA,NA,NA,1.18952530808345,6,-120.188262248466,260.012888133296,85.0737556799019,2.2067277959854e-19
"581",612.291137413362,NA,NA,0.610841341083591,NA,NA,NA,1.66127094944149,NA,NA,1.44490146987333,5,-122.511430717442,260.022861434883,85.0837289814893,2.1957510065244e-19
"401",-9036.33451933892,NA,NA,NA,NA,0.10631427252117,NA,NA,99.7008399726113,-145.95064009208,NA,5,-122.525185720317,260.050371440634,85.11123898724,2.16575521415364e-19
"26",-8010.34794896185,23.9769708918488,NA,NA,-0.703222086168648,0.0950533876486437,NA,NA,NA,NA,NA,5,-122.543168162334,260.086336324667,85.1472038712732,2.12715772524066e-19
"810",-167.513679717554,-30.7188708117583,NA,NA,-0.361558654865186,NA,-1.43499205257534,NA,NA,642.140975174822,1.01329417813998,7,-117.458412963834,260.116825927669,85.1776934742745,2.09497555661472e-19
"909",-249.291351040496,NA,NA,2.08671962555564,-0.574359678186373,NA,NA,NA,-15.9158133048382,714.518972809161,1.02621179880128,7,-117.465730075294,260.131460150588,85.1923276971935,2.07970233304568e-19
"845",-267.072106697579,NA,NA,1.80098989333179,-0.534263984480724,NA,NA,3.29119149351151,NA,716.504222477046,1.01523979125488,7,-117.493901806172,260.187803612344,85.2486711589497,2.02193109724374e-19
"434",-7705.92918276483,58.889452233249,NA,NA,NA,0.0973281581818028,-7.18758911949234,NA,170.343869235281,-336.24542431295,NA,7,-117.504801532737,260.209603065475,85.2704706120805,2.00001227274974e-19
"813",-267.915805921147,NA,NA,1.82625378403451,-0.519002203763549,NA,-0.0936455275771068,NA,NA,718.304230913099,1.01241026916747,7,-117.53159179089,260.26318358178,85.3240511283855,1.94714278336634e-19
"548",702.412521092363,-76.7392346055564,-0.213006130050432,NA,NA,NA,-4.7247584675127,NA,NA,NA,1.22128015265018,6,-120.328995986894,260.294355610151,85.3552231567567,1.91702986807882e-19
"51",-7429.49844194742,NA,-0.318527057052647,NA,NA,0.0898157857619022,-5.61008147308487,NA,NA,NA,NA,5,-122.648829240373,260.297658480746,85.358526027352,1.9138666299485e-19
"842",-265.213236497141,-22.3634959058683,NA,NA,-0.393719834116614,NA,NA,0.72428657367765,NA,687.990428849159,1.04392955265972,7,-117.57175152421,260.34350304842,85.4043705950262,1.8704954184723e-19
"89",-7891.76049660675,NA,NA,NA,-0.693598803133538,0.093478735432993,NA,2.89641590879173,NA,NA,NA,5,-122.687532073556,260.375064147112,85.4359316937176,1.84120965368822e-19
"29",-7868.68753837577,NA,NA,0.573072040802654,-0.708045450103637,0.0932284147331993,NA,NA,NA,NA,NA,5,-122.688430440136,260.376860880273,85.4377284268788,1.83955631523067e-19
"281",-7749.31369373015,NA,NA,NA,-0.684833910243104,0.0911339549758376,NA,NA,NA,55.4856405308369,NA,5,-122.697486346777,260.394972693554,85.4558402401602,1.82297266829339e-19
"113",-7212.69861206449,NA,NA,NA,NA,0.0878902966890458,-6.9961558815443,12.2175472928634,NA,NA,NA,5,-122.750073788739,260.500147577478,85.5610151240837,1.72958424862462e-19
"804",-195.201676294102,-45.8034733820132,-0.329362027832688,NA,NA,NA,-2.11162809431311,NA,NA,644.122217110205,1.05168993723007,7,-117.652641432065,260.505282864129,85.5661504107354,1.72514898969033e-19
"550",689.705469894475,-75.9966157219742,NA,1.08998971717908,NA,NA,-4.61183680744289,NA,NA,NA,1.25018118819877,6,-120.434663402618,260.5056904416,85.5665579882062,1.72479745957954e-19
"674",683.584800121645,-84.4795421717021,NA,NA,NA,NA,-4.1136006352837,NA,-24.5466788214186,NA,1.29256925862965,6,-120.450820473362,260.538004583088,85.5988721296937,1.69715370740251e-19
"53",-7480.23107408569,NA,NA,-1.9337225584558,NA,0.090392448616908,-5.77661286663098,NA,NA,NA,NA,5,-122.771493465721,260.542986931442,85.6038544780478,1.69293106376635e-19
"148",-8898.55880955726,94.4861792299085,-0.137799427219207,NA,NA,0.103356283513988,NA,NA,161.545327590477,NA,NA,6,-120.473304196924,260.582972030212,85.6438395768178,1.65942114636561e-19
"610",714.207252394699,-72.0261444086783,NA,NA,NA,NA,-5.08984566142643,4.468423488965,NA,NA,1.22840239844674,6,-120.481447098324,260.599257833011,85.6601253796173,1.64596351005393e-19
"402",-9357.65036391321,98.8111462654187,NA,NA,NA,0.110419477037054,NA,NA,167.190689805224,-149.144916389952,NA,6,-120.487295408944,260.610954454253,85.6718220008586,1.63636549761243e-19
"873",-218.823112767211,NA,NA,NA,-0.453199601301394,NA,-1.00851260588836,6.01226181869675,NA,703.808328348437,0.992060031546496,7,-117.721348935722,260.642697871443,85.7035654180493,1.61059860449992e-19
