0,0,0
597,594,-3
0,0,0
310,310,0
6,6,0
0,0,0
26,26,0
64,64,0
1440,1440,0
6397,6397,0
166,166,0
297,150,-147
4,4,0
690,647,-43
0,0,0
13,13,0
205,205,0
0,0,0
9,9,0
174,147,-27
0,0,0
5915,5915,0
417,313,-104
8343,8343,0
0,0,0
25897,25897,0
14,14,0
0,0,0
639,608,-31
985,985,0
899,898,-1
1069,1069,0
104,60,-44
1055,1055,0
49,49,0
86,86,0
300,298,-2
76,76,0
311,311,0
4,4,0
16,7,-9
178,178,0
27,24,-3
29,29,0
0,0,0
162,162,0
0,0,0
34,34,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
184,175,-9
0,0,0
0,0,0
0,0,0
7336,7198,-138
0,0,0
0,0,0
0,0,0
5498,5034,-464
209,209,0
463,463,0
0,0,0
2145,2145,0
0,0,0
446,440,-6
224,224,0
0,0,0
2358,2358,0
0,0,0
3128,3120,-8
12029,12029,0
0,0,0
0,0,0
625,625,0
2194,2194,0
254,188,-66
6068,6058,-10
659,659,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
4347,4329,-18
4,4,0
0,0,0
4206,4206,0
0,0,0
2609,2608,-1
0,0,0
0,0,0
31,31,0
0,0,0
0,0,0
58,56,-2
71,71,0
15,15,0
32,32,0
265,265,0
0,0,0
27,27,0
2117,2117,0
93,93,0
310,306,-4
1824,1824,0
281,259,-22
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
4012,4029,17
664,664,0
262,184,-78
1072,1072,0
205,197,-8
22,22,0
22,22,0
0,0,0
0,0,0
1292,1292,0
0,0,0
5292,5292,0
588,576,-12
0,0,0
3,3,0
685,685,0
5439,5425,-14
0,0,0
660,648,-12
0,0,0
7756,7613,-143
556,556,0
0,0,0
0,0,0
862,862,0
0,0,0
1,1,0
0,0,0
366,366,0
0,0,0
1495,1212,-283
2,2,0
0,0,0
0,0,0
17,17,0
0,0,0
638,638,0
0,0,0
4,4,0
0,0,0
704,704,0
0,0,0
368,368,0
0,0,0
5803,5692,-111
75,75,0
21,15,-6
0,0,0
30,30,0
3,3,0
4723,4720,-3
836,817,-19
12,12,0
656,656,0
28,28,0
0,0,0
361,361,0
102,102,0
79,79,0
7,7,0
0,0,0
0,0,0
0,0,0
22,22,0
27,27,0
451,451,0
563,512,-51
481,438,-43
522,477,-45
3806,3879,73
281,281,0
0,0,0
10862,10862,0
181,181,0
247,247,0
4,0,-4
6351,6295,-56
14,14,0
3,3,0
15,15,0
0,0,0
601,601,0
86,86,0
8677,8668,-9
7197,7391,194
33,33,0
0,0,0
84,84,0
242,231,-11
0,0,0
1055,1055,0
8321,7814,-507
8564,8553,-11
353,353,0
0,0,0
374,325,-49
60,60,0
108,44,-64
127,127,0
16,16,0
5,5,0
3,3,0
3,3,0
97,97,0
370,342,-28
38,38,0
75,75,0
237,237,0
102,102,0
1668,1668,0
0,0,0
6685,6685,0
9266,9266,0
9,9,0
21,21,0
14,14,0
0,0,0
220,216,-4
3,3,0
8,8,0
0,0,0
0,0,0
8,8,0
4474,4466,-8
11,11,0
0,0,0
28,28,0
8,8,0
9,9,0
206,182,-24
3,3,0
46,46,0
22,22,0
13,13,0
0,0,0
33,33,0
33,33,0
0,0,0
15032,14944,-88
3,3,0
8,8,0
1,1,0
28,28,0
0,0,0
0,0,0
1,1,0
52,52,0
24,24,0
19,19,0
4,4,0
6,6,0
1770,1507,-263
0,0,0
0,0,0
0,0,0
0,0,0
3,3,0
32,32,0
192,192,0
0,0,0
4,4,0
0,0,0
136,136,0
0,0,0
278,278,0
0,0,0
64,64,0
642,642,0
16,16,0
0,0,0
332,332,0
2086,1932,-154
0,0,0
0,0,0
0,0,0
0,0,0
17,17,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
866,866,0
0,0,0
279,279,0
4,4,0
2,2,0
0,0,0
0,0,0
2433,2433,0
6,6,0
3156,2887,-269
0,0,0
53,53,0
0,0,0
18,18,0
103,103,0
0,0,0
0,0,0
0,0,0
2,2,0
0,0,0
20108,20108,0
8,8,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
44,44,0
0,0,0
20,20,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,0
4413,4412,-1
0,0,0
0,0,0
2,2,0
0,0,0
13,13,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
1,1,0
71,71,0
0,0,0
0,0,0
294,294,0
8,8,0
13928,13906,-22
4,4,0
6,6,0
19,19,0
0,0,0
0,0,0
795,795,0
0,0,0
0,0,0
17,17,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
8,8,0
0,0,0
2,2,0
1,1,0
390,390,0
61,61,0
5,5,0
10,10,0
0,0,0
24,24,0
0,0,0
4,4,0
0,0,0
7,7,0
3,3,0
0,0,0
0,0,0
2,2,0
2,2,0
0,0,0
1044,1044,0
8,8,0
0,0,0
0,0,0
0,0,0
7741,7741,0
0,0,0
0,0,0
0,0,0
8737,8737,0
0,0,0
8,8,0
2,2,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9,9,0
0,0,0
0,0,0
4015,4015,0
0,0,0
0,0,0
0,0,0
1,1,0
16,16,0
0,0,0
0,0,0
1,1,0
0,0,0
14,14,0
7,7,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,0
0,0,0
6,6,0
0,0,0
0,0,0
5,5,0
0,0,0
0,0,0
2,2,0
0,0,0
4,4,0
0,0,0
2,2,0
0,0,0
33,33,0
1,1,0
0,0,0
0,0,0
61,61,0
10,10,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,0
4,4,0
0,0,0
2,2,0
0,0,0
0,0,0
0,0,0
0,0,0
36,36,0
7,7,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
4,4,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,0
2,2,0
0,0,0
1,1,0
41,41,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
368,368,0
0,0,0
0,0,0
0,0,0
0,0,0
4,4,0
0,0,0
1503,1503,0
0,0,0
0,0,0
0,0,0
6563,6553,-10
0,0,0
18,18,0
6,6,0
0,0,0
0,0,0
0,0,0
0,0,0
14,14,0
0,0,0
4,4,0
0,0,0
5,5,0
0,0,0
0,0,0
0,0,0
1,1,0
1,1,0
0,0,0
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12,12,0
0,0,0
556,556,0
2,2,0
0,0,0
0,0,0
736,736,0
3,3,0
4,4,0
4,4,0
0,0,0
5,5,0
0,0,0
15,15,0
0,0,0
26,26,0
0,0,0
0,0,0
173,173,0
2,2,0
0,0,0
0,0,0
0,0,0
2051,2051,0
0,0,0
4,4,0
14,14,0
0,0,0
13,13,0
10043,10067,24
557,557,0
0,0,0
2233,2233,0
0,0,0
0,0,0
5810,5810,0
247,247,0
0,0,0
0,0,0
0,0,0
0,0,0
7,7,0
0,0,0
11784,11784,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
58,58,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
472,472,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
379,379,0
0,0,0
90,90,0
21,21,0
0,0,0
17,12,-5
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24,24,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4863,4867,4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,8,0
0,0,0
9,9,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1102,1102,0
0,0,0
2,2,0
0,0,0
0,0,0
0,0,0
10,10,0
0,0,0
2,2,0
0,0,0
16,16,0
0,0,0
0,0,0
13,13,0
0,0,0
0,0,0
0,0,0
0,0,0
109,109,0
0,0,0
2,2,0
0,0,0
0,0,0
13,13,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,0
0,0,0
0,0,0
0,0,0
7,7,0
0,0,0
0,0,0
0,0,0
0,0,0
184,184,0
14,14,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
36,36,0
3054,3036,-18
0,0,0
0,0,0
6,6,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,0
0,0,0
1,1,0
0,0,0
15,15,0
0,0,0
0,0,0
6,6,0
0,0,0
0,0,0
0,0,0
5,5,0
0,0,0
0,0,0
0,0,0
0,0,0
14,14,0
0,0,0
0,0,0
0,0,0
0,0,0
4384,4384,0
0,0,0
1,1,0
0,0,0
15,15,0
2,2,0
0,0,0
0,0,0
0,0,0
1079,1079,0
0,0,0
416,416,0
0,0,0
11,11,0
0,0,0
41,41,0
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,6,0
0,0,0
0,0,0
0,0,0
0,0,0
39,39,0
12,12,0
0,0,0
10,10,0
6,6,0
0,0,0
783,789,6
0,0,0
66,66,0
1401,1401,0
5,5,0
15,15,0
15,15,0
0,0,0
526,526,0
0,0,0
0,0,0
0,0,0
23,23,0
4,4,0
0,0,0
0,0,0
78,78,0
0,0,0
1,1,0
0,0,0
1,1,0
21,21,0
0,0,0
0,0,0
82,82,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
36,36,0
2662,2591,-71
2209,2210,1
2,2,0
363,363,0
3508,3508,0
63,63,0
0,0,0
0,0,0
25,25,0
0,0,0
3,3,0
549,549,0
0,0,0
0,0,0
0,0,0
25,25,0
0,0,0
0,0,0
0,0,0
2,2,0
0,0,0
0,0,0
0,0,0
0,0,0
603,603,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,5,0
0,0,0
0,0,0
16,16,0
0,0,0
0,0,0
0,0,0
0,0,0
60,60,0
0,0,0
0,0,0
0,0,0
22,22,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
36,36,0
22,22,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2142,2142,0
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,4,0
0,0,0
27,27,0
232,232,0
0,0,0
0,0,0
0,0,0
0,0,0
3876,3821,-55
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
32,32,0
0,0,0
0,0,0
0,0,0
291,291,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
250,250,0
0,0,0
1566,1566,0
0,0,0
0,0,0
0,0,0
0,0,0
97,97,0
50,50,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2201,2201,0
0,0,0
338,338,0
51,51,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,8,0
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
1413,1413,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
23,23,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
537,537,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1347,1316,-31
0,0,0
0,0,0
18,18,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,0
211,211,0
0,0,0
0,0,0
18,18,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,0
0,0,0
0,0,0
8315,8310,-5
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
154,154,0
48,48,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
262,261,-1
2,2,0
0,0,0
0,0,0
2,2,0
0,0,0
0,0,0
0,0,0
0,0,0
22,22,0
94,94,0
0,0,0
3,3,0
0,0,0
3,3,0
0,0,0
1269,1269,0
0,0,0
0,0,0
55,55,0
418,418,0
0,0,0
23,23,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,10,0
24,24,0
0,0,0
0,0,0
0,0,0
29,29,0
148,148,0
0,0,0
36,36,0
0,0,0
4,4,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
56,56,0
0,0,0
0,0,0
0,0,0
4,4,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
34,34,0
0,0,0
0,0,0
6,6,0
56,56,0
0,0,0
0,0,0
10,10,0
0,0,0
242,242,0
3,3,0
2,2,0
0,0,0
5,5,0
0,0,0
0,0,0
12,12,0
0,0,0
38,38,0
0,0,0
0,0,0
737,737,0
0,0,0
3,3,0
0,0,0
6,6,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,0
166,141,-25
0,0,0
177,177,0
0,0,0
187,187,0
0,0,0
288,282,-6
0,0,0
0,0,0
235,224,-11
0,0,0
28,28,0
0,0,0
0,0,0
4,4,0
21,21,0
0,0,0
434,434,0
7,7,0
0,0,0
11,11,0
1,1,0
48,48,0
6,6,0
226,185,-41
0,0,0
551,551,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
175,175,0
0,0,0
0,0,0
0,0,0
858,819,-39
256,222,-34
3,3,0
3,3,0
1,1,0
0,0,0
4,4,0
444,444,0
11,11,0
96,90,-6
0,0,0
3,3,0
0,0,0
4,4,0
0,0,0
0,0,0
97,97,0
0,0,0
2,2,0
0,0,0
0,0,0
0,0,0
242,242,0
6,6,0
242,215,-27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,0
34,34,0
0,0,0
3,3,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
74,74,0
0,0,0
7,7,0
12,12,0
0,0,0
0,0,0
0,0,0
1,1,0
19,19,0
4,4,0
28,28,0
223,223,0
5,5,0
0,0,0
0,0,0
56,56,0
0,0,0
7,7,0
11,11,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
