"","(Intercept)","corn_med","cpi","for_prod","for_rem","nfi","rice_med","rub_med","sug_med","time","df","logLik","AICc","delta","weight"
"289",746.249693769898,NA,NA,NA,NA,NA,0.377449572449519,NA,NA,1.00520536426606,4,-157.975828733768,326.304598644006,61.0390642728457,8.69251363547227e-15
"385",747.98434780018,NA,NA,NA,NA,NA,NA,NA,0.294112827235184,1.00332179548477,4,-158.040815779963,326.434572736396,61.1690383652353,8.14557721830282e-15
"258",747.678403516852,0.419781215136084,NA,NA,NA,NA,NA,NA,NA,1.0003632743559,4,-158.043171706201,326.439284588873,61.173750217712,8.1264094270244e-15
"325",744.333982380722,NA,NA,-0.000572046939078247,NA,NA,NA,0.0706588195833218,NA,0.868213862961639,5,-156.964203837877,327.678407675754,62.4128733045932,4.37347390688059e-15
"263",780.355429097779,NA,-1.38847341400341,-0.000502219413714474,NA,NA,NA,NA,NA,0.903888196271025,5,-156.978701439537,327.707402879074,62.4418685079137,4.31052642062164e-15
"293",744.406441767235,NA,NA,-0.000530294509209715,NA,NA,0.379017611207649,NA,NA,0.890229400891207,5,-157.140682169698,328.031364339395,62.7658299682349,3.66591992236352e-15
"277",750.217846909556,NA,NA,-0.000502301903904119,NA,0.401308600618473,NA,NA,NA,0.922828657141634,5,-157.17157627877,328.09315255754,62.8276181863794,3.55439617596604e-15
"323",803.793663528404,NA,-2.46137853476345,NA,NA,NA,NA,0.102976031060412,NA,1.01141476486674,5,-157.228780631461,328.207561262923,62.9420268917622,3.35677551179203e-15
"262",746.465304887855,0.227069798325611,NA,-0.000523586133961082,NA,NA,NA,NA,NA,0.886653667807078,5,-157.243684794731,328.237369589461,62.9718352183007,3.30711656328613e-15
"389",746.966845278671,NA,NA,-0.000525722550501468,NA,NA,NA,NA,0.0572265070933576,0.886640201771002,5,-157.25404814213,328.25809628426,62.9925619130993,3.27302074401489e-15
"275",805.234904565132,NA,-2.08022124557097,NA,NA,0.8959415176415,NA,NA,NA,1.09006994055377,5,-157.348780918515,328.44756183703,63.1820274658691,2.97719194826664e-15
"291",795.846299164457,NA,-2.17687894675147,NA,NA,NA,0.698791900270418,NA,NA,1.02970120563705,5,-157.403088877889,328.556177755778,63.2906433846171,2.81981871567189e-15
"387",801.115449948839,NA,-2.3047394371504,NA,NA,NA,NA,NA,0.838665719347169,1.03071486672837,5,-157.457875880419,328.665751760838,63.4002173896777,2.66948506731932e-15
"260",797.599223053677,1.11389095883186,-2.18311287118388,NA,NA,NA,NA,NA,NA,1.02108565350611,5,-157.500295940578,328.750591881156,63.4850575099958,2.55861356335563e-15
"337",751.287483380311,NA,NA,NA,NA,0.559944835122236,NA,0.0488360990041545,NA,1.03896331763669,5,-157.769965996596,329.289931993192,64.0243976220318,1.95383767884315e-15
"274",752.087631045649,0.583617055830689,NA,NA,NA,0.662605494766023,NA,NA,NA,1.05293757216978,5,-157.828445398469,329.406890796938,64.141356425778,1.84285514293097e-15
"305",751.0499636053,NA,NA,NA,NA,0.495618039885164,0.221904474342627,NA,NA,1.04227892121982,5,-157.870368732363,329.490737464726,64.2252030935655,1.76719358518684e-15
"353",745.330519731107,NA,NA,NA,NA,NA,0.2736333391951,0.0442388292982387,NA,0.998931285147119,5,-157.875831461035,329.501662922071,64.2361285509102,1.75756620594103e-15
"401",752.498125300732,NA,NA,NA,NA,0.569713220648619,NA,NA,0.208900338761565,1.04744125511221,5,-157.881528360105,329.513056720211,64.2475223490503,1.74758199518014e-15
"322",747.117337310027,-0.0798477912956289,NA,NA,NA,NA,NA,0.0558050951656782,NA,0.993822501365212,5,-157.92688756122,329.60377512244,64.3382407512791,1.67008398290673e-15
"449",746.958588075085,NA,NA,NA,NA,NA,NA,0.0523847852797947,0.012157079222118,0.994403291892845,5,-157.927790581759,329.605581163517,64.340046792357,1.66857654349522e-15
"417",745.747035308697,NA,NA,NA,NA,NA,0.346364618981177,NA,0.215692129601654,1.00721276460126,5,-157.954445815814,329.658891631629,64.3933572604685,1.62468777642327e-15
"290",746.244622615159,0.00675850012931852,NA,NA,NA,NA,0.375259436486476,NA,NA,1.00518100908593,5,-157.975822281984,329.701644563968,64.4361101928076,1.59032626543031e-15
"386",746.998273613429,0.360934181936492,NA,NA,NA,NA,NA,NA,0.255689040486519,1.00320017484187,5,-158.013043696925,329.776087393849,64.5105530226886,1.53222017541402e-15
"327",798.640375512621,NA,-2.34888880071458,-0.000553104614638036,NA,NA,NA,0.117812352839482,NA,0.888809874670736,6,-156.270601577521,330.141203155042,64.8756687838815,1.27654843174915e-15
"295",788.724575189653,NA,-1.93931133034265,-0.000491710192934952,NA,NA,0.665177048974608,NA,NA,0.920417627017731,6,-156.656934368999,330.913868737998,65.6483343668376,8.67471263420937e-16
"279",794.685885761399,NA,-1.77141674441463,-0.000447942996113138,NA,0.675317093489742,NA,NA,NA,0.972626342884719,6,-156.754544035851,331.109088071702,65.8435537005416,7.86798923788871e-16
"339",823.348374712586,NA,-2.99508588594764,NA,NA,0.940158187516723,NA,0.106916370609129,NA,1.09029811423906,6,-156.782910532865,331.165821065729,65.9002866945687,7.64793774499844e-16
"276",828.291959190072,1.73227720315991,-3.16496571735416,NA,NA,1.23841731363217,NA,NA,NA,1.12866749207234,6,-156.811340265348,331.222680530696,65.9571461595355,7.43357056004223e-16
"264",788.544249841867,0.83019765297392,-1.83472935355197,-0.000469831678840569,NA,NA,NA,NA,NA,0.915743249253418,6,-156.842879571577,331.285759143154,66.0202247719932,7.20277952717718e-16
"391",789.75797042401,NA,-1.85015137042531,-0.000453578283787364,NA,NA,NA,NA,0.526879110858774,0.924642321971557,6,-156.869764959933,331.339529919866,66.0739955487055,7.01171000055797e-16
"453",744.903807809553,NA,NA,-0.000624418170117325,NA,NA,NA,0.0956025846668748,-0.501816071357444,0.848458854377573,6,-156.874014228117,331.348028456234,66.0824940850736,6.98197857746845e-16
"326",745.320707715817,-0.654091895983231,NA,-0.000605055007495326,NA,NA,NA,0.0950704802520969,NA,0.857817729485891,6,-156.897342562623,331.394685125245,66.1291507540849,6.82098579356668e-16
"341",746.980347526866,NA,NA,-0.00054743949513132,NA,0.32909071864294,NA,0.0674793361068479,NA,0.899939379852879,6,-156.906817133027,331.413634266054,66.1480998948935,6.75666507020812e-16
"357",742.963510147955,NA,NA,-0.000567772911383267,NA,NA,0.230869835429923,0.0631768899157244,NA,0.873143580041439,6,-156.92386633393,331.44773266786,66.1821982967,6.64244577059682e-16
"355",809.276686414314,NA,-2.85060497714416,NA,NA,NA,0.58146323502255,0.0923762846961037,NA,1.0241813932491,6,-156.99467569379,331.58935138758,66.3238170164191,6.18836474411231e-16
"403",818.318647547096,NA,-2.74985767594384,NA,NA,0.876182062665497,NA,NA,0.812784851051528,1.10385821064995,6,-157.079372202615,331.758744405231,66.4932100340705,5.68581437047924e-16
"309",746.967899067617,NA,NA,-0.000512420060018099,NA,0.25805044679649,0.297978032553222,NA,NA,0.913407719602595,6,-157.110930807619,331.821861615238,66.5563272440776,5.5091798301047e-16
"294",744.604631413938,-0.304320744880941,NA,-0.000538969539502562,NA,NA,0.477660381013709,NA,NA,0.889445183042595,6,-157.12679275061,331.853585501221,66.5880511300603,5.4224829420049e-16
"419",809.067360790211,NA,-2.84015522260982,NA,NA,NA,0.679785532388182,NA,0.811260418902825,1.04471510415425,6,-157.136101422263,331.872202844526,66.6066684733655,5.37224103426062e-16
"421",744.474399222894,NA,NA,-0.000532753230237691,NA,NA,0.383755956478023,NA,-0.0328279612523757,0.889390789766335,6,-157.14016693853,331.880333877061,66.6147995059004,5.35044443817312e-16
"278",749.500636191835,0.349477006250869,NA,-0.000489462298271201,NA,0.444259342650863,NA,NA,NA,0.929314164916015,6,-157.143959247881,331.887918495762,66.6223841246016,5.33019232311459e-16
"451",808.923111476567,NA,-2.71667135954199,NA,NA,NA,NA,0.0862352918635263,0.471842401333299,1.02092935140166,6,-157.151464491164,331.902928982328,66.6373946111672,5.29033767946343e-16
"405",750.185306488805,NA,NA,-0.000501757924403628,NA,0.400368750618686,NA,NA,0.00814128057278882,0.92296420128388,6,-157.171544035066,331.943088070131,66.6775536989707,5.18516950973661e-16
"307",807.655191248642,NA,-2.3966321357444,NA,NA,0.702310880872739,0.510817285719631,NA,NA,1.08470876509363,6,-157.184914468211,331.969828936421,66.7042945652609,5.11630296117987e-16
"324",805.732803921969,0.435841271944372,-2.57827502805301,NA,NA,NA,NA,0.089766544209155,NA,1.01431527400733,6,-157.200024859355,332.000049718711,66.7345153475504,5.03957477854812e-16
"388",812.25164963054,1.15101605787832,-2.92421616525182,NA,NA,NA,NA,NA,0.862499608175474,1.037689834546,6,-157.200715116234,332.001430232468,66.7358958613079,5.03609737767923e-16
"390",746.375511460764,0.219715912263574,NA,-0.000521107946136454,NA,NA,NA,NA,0.03591562522435,0.887590355401591,6,-157.243064968665,332.08612993733,66.8205955661695,4.8272724590176e-16
"292",799.20015061438,0.57297930200707,-2.3429554190725,NA,NA,NA,0.537629784646426,NA,NA,1.02950521079977,6,-157.357566111437,332.315132222874,67.0495978517131,4.30501428929711e-16
"369",750.251015731319,NA,NA,NA,NA,0.511164958377019,0.109780841159391,0.0456996519366946,NA,1.03696061514349,6,-157.762697620309,333.125395240617,67.8598608694566,2.8709671189017e-16
"338",751.15838958129,0.190063215832114,NA,NA,NA,0.58618775818462,NA,0.0418467886124724,NA,1.04196946699865,6,-157.764820230043,333.129640460087,67.8641060889262,2.86487963910431e-16
"465",751.459931523013,NA,NA,NA,NA,0.567404872034477,NA,0.0520857876117174,-0.0711008232339298,1.03839489380555,6,-157.768160775342,333.136321550684,67.8707871795236,2.85532534605382e-16
"402",751.553507339866,0.545313622296902,NA,NA,NA,0.638524172090079,NA,NA,0.140556051416629,1.05258633073625,6,-157.819457094638,333.238914189275,67.9733798181148,2.71255087352182e-16
"306",752.466454508296,0.644059521688621,NA,NA,NA,0.691763628390243,-0.0483656694006515,NA,NA,1.054630180011,6,-157.8277279204,333.255455840799,67.9899214696388,2.69020836075577e-16
"354",745.436611971047,-0.592656921991879,NA,NA,NA,NA,0.427444411009475,0.0605352896662856,NA,0.998755794182725,6,-157.839337522235,333.278675044469,68.0131406733086,2.65915671025229e-16
"433",750.488848275615,NA,NA,NA,NA,0.480204698230184,0.201273748680255,NA,0.176717649579656,1.04277063519612,6,-157.855984108306,333.311968216612,68.0464338454517,2.61525723116559e-16
"481",745.34158195668,NA,NA,NA,NA,NA,0.273934843485715,0.0445991515501704,-0.00795935639045916,0.998806107179131,6,-157.875808770191,333.351617540381,68.0860831692209,2.56392118204291e-16
"450",747.110855309699,-0.0790012382937278,NA,NA,NA,NA,NA,0.055630981377802,0.00309495546737909,0.993877247699661,6,-157.926884244166,333.453768488332,68.1882341171719,2.43625573137729e-16
"418",745.758630202187,-0.017289553268716,NA,NA,NA,NA,0.351882187845393,NA,0.216283477491313,1.00728057342041,6,-157.954403671704,333.508807343407,68.2432729722469,2.37012547513382e-16
"343",813.723799032213,NA,-2.75772755711165,-0.000497446739712932,NA,0.700254288454274,NA,0.119254269195981,NA,0.959901745480088,7,-156.013283045079,334.026566090159,68.7610317189983,1.82953808690408e-16
"359",803.706018499138,NA,-2.70272984029485,-0.000540535958011791,NA,NA,0.524782487084623,0.107908726405579,NA,0.903118071436704,7,-156.063332346101,334.126664692202,68.8611303210412,1.74022466453945e-16
"328",797.894625845922,-0.150951663170068,-2.30678390717141,-0.00056106178332197,NA,NA,NA,0.122600840007927,NA,0.886041456836024,7,-156.267049777213,334.534099554426,69.2685651832654,1.41948877804503e-16
"455",797.974483736599,NA,-2.3173357009338,-0.000559205952048564,NA,NA,NA,0.119963726615251,-0.056024251430197,0.886327695852602,7,-156.269538310228,334.539076620456,69.2735422492951,1.41596072501558e-16
"280",814.978743247318,1.38456557301634,-2.6929891842414,-0.00036879476516712,NA,0.988032090430757,NA,NA,NA,1.02422781387202,7,-156.414725280795,334.82945056159,69.5639161904296,1.22460860613572e-16
"404",842.180373791521,1.7610455065976,-3.87420265195336,NA,NA,1.22370847697101,NA,NA,0.838985197758338,1.14354122882071,7,-156.509622182016,335.019244364033,69.7537099928723,1.11374074112787e-16
"29",-3817.31294307919,NA,NA,-0.00131953526904083,0.0486921817678808,-2.32037745756183,NA,NA,NA,NA,5,-160.649114752059,335.048229504119,69.7826951329581,1.09771617447987e-16
"423",797.64951160853,NA,-2.37571377750583,-0.000445112244783167,NA,NA,0.656502529602923,NA,0.506231953275571,0.940142888219076,7,-156.553464854035,335.10692970807,69.8413953369093,1.0659663029563e-16
"311",797.063552458636,NA,-2.10207041770541,-0.000456235839828069,NA,0.465387452683315,0.543040501581863,NA,NA,0.964752722440309,7,-156.55900228917,335.118004578339,69.8524702071787,1.06007989653612e-16
"340",832.765619526303,1.13361559136254,-3.41849973917354,NA,NA,1.15043240850639,NA,0.0734400141541692,NA,1.11548520731682,7,-156.601872220512,335.203744441025,69.9382100698645,1.01559469572077e-16
"407",804.680282302761,NA,-2.25644579541786,-0.000396593637071975,NA,0.687340532546971,NA,NA,0.545747143542705,0.995347516677797,7,-156.635275682267,335.270551364535,70.0050169933743,9.8223065656432e-17
"296",790.068723858087,0.211524768537348,-2.00415780197143,-0.000484390246018838,NA,NA,0.606181807932705,NA,NA,0.921972145201652,7,-156.650477835251,335.300955670502,70.0354212993419,9.67411562323448e-17
"371",823.83972357405,NA,-3.15576320956301,NA,NA,0.801739412579104,0.3574212032813,0.0998206507495882,NA,1.0865317319165,7,-156.701330516582,335.402661033164,70.1371266620038,9.19446014888792e-17
"392",799.32173485425,0.888061651876897,-2.36699781404442,-0.000414772923859298,NA,NA,NA,NA,0.571942587522367,0.939098741968604,7,-156.713463891313,335.426927782627,70.1613934114665,9.08357438806239e-17
"358",742.94750244893,-1.37929581458848,NA,-0.000630838656696361,NA,NA,0.584085749956505,0.103207346913899,NA,0.858763207197693,7,-156.719064109365,335.438128218731,70.1725938475702,9.03284656680813e-17
"467",827.57622130695,NA,-3.21317954554782,NA,NA,0.923744412956632,NA,0.0919351535860557,0.420310842157388,1.09739639262437,7,-156.719200841767,335.438401683535,70.1728673123745,9.03161156843283e-17
"454",746.455634336241,-0.911424699745589,NA,-0.0006866710533397,NA,NA,NA,0.137362135147894,-0.657606148593548,0.827839681824517,7,-156.751572655622,335.503145311243,70.2376109400826,8.74392353442165e-17
"308",831.693425457086,2.08157876044014,-3.22056487544158,NA,NA,1.40730530474544,-0.263362067230183,NA,NA,1.13921447904743,7,-156.788311350149,335.576622700299,70.3110883291382,8.42851256816924e-17
"469",747.859465184298,NA,NA,-0.000600820041064315,NA,0.362778977164158,NA,0.0937781207262469,-0.535624113728774,0.882101117090678,7,-156.804075204194,335.608150408389,70.3426160372283,8.29668848387557e-17
"485",743.45880128553,NA,NA,-0.000621493496666738,NA,NA,0.246427054879204,0.0883963378424652,-0.517505102573609,0.853103131059448,7,-156.827755144265,335.65551028853,70.3899759173697,8.10253128575042e-17
"342",747.076367525457,-0.51798134692202,NA,-0.000579951918612687,NA,0.243860172774911,NA,0.0876346012224964,NA,0.883490058739216,7,-156.868588511669,335.737177023338,70.4716426521776,7.77834157164323e-17
"373",745.563940900315,NA,NA,-0.000549690053085981,NA,0.262313848536717,0.14814782899018,0.0633233847610383,NA,0.896665222581907,7,-156.892510701805,335.785021403609,70.5194870324488,7.59447462406293e-17
"483",814.79251562363,NA,-3.12733395736541,NA,NA,NA,0.592488832680863,0.0745128563330199,0.497820737505504,1.03446190500614,7,-156.906803564526,335.813607129053,70.5480727578924,7.48669988035755e-17
"435",820.435149102942,NA,-3.04505382965441,NA,NA,0.688601541103753,0.495782985198806,NA,0.798338341541151,1.09840975060429,7,-156.921310728597,335.842621457195,70.5770870860343,7.37887311818347e-17
"356",808.636234522097,-0.30416216649704,-2.81962757143393,NA,NA,NA,0.657056662259317,0.100216812841345,NA,1.0238169362629,7,-156.984382568209,335.968765136418,70.7032307652577,6.92784704577961e-17
"420",813.213665561056,0.650288235468286,-3.0456934717322,NA,NA,NA,0.496390015349092,NA,0.832119345950181,1.04487869845747,7,-157.076164874042,336.152329748083,70.8867953769227,6.32030070856633e-17
"452",813.213693757684,0.674094410514293,-2.96174291015586,NA,NA,NA,NA,0.0615901140581453,0.590635166204443,1.02781085426772,7,-157.087011708952,336.174023417904,70.9084890467435,6.25211591332079e-17
"437",747.087932529845,NA,NA,-0.00051569368401429,NA,0.260546299256914,0.303836182712007,NA,-0.0460164968705216,0.912456378626191,7,-157.109918454879,336.219836909757,70.9543025385968,6.11052813136007e-17
"310",746.7677814765,-0.076745068231968,NA,-0.000516353013359726,NA,0.232854671359908,0.330766860000451,NA,NA,0.910946845005609,7,-157.110329644468,336.220659288937,70.9551249177765,6.10801606230775e-17
"422",744.657841499826,-0.302505242001199,NA,-0.000540885720993643,NA,NA,0.480864424449091,NA,-0.0262751568095746,0.888778645921254,7,-157.126462761857,336.252925523714,70.9873911525532,6.0102653541722e-17
"406",749.614163427202,0.357431750374923,NA,-0.000491340790760142,NA,0.448987444768627,NA,NA,-0.0324877128356841,0.928920899309079,7,-157.143458823429,336.286917646858,71.0213832756977,5.90897769797027e-17
"13",-3304.35923766816,NA,NA,-0.00144292239586879,0.0433760163731715,NA,NA,NA,NA,NA,4,-162.974069655272,336.301080487015,71.0355461158541,5.8672815528608e-17
"31",-4390.13160541816,NA,2.94395376429263,-0.00129652999365603,0.0540532090591733,-2.63488683826606,NA,NA,NA,NA,6,-159.790064707869,337.180129415738,71.9145950445773,3.78054036708158e-17
"497",750.422329808958,NA,NA,NA,NA,0.518563123005993,0.110137609254993,0.0489812512068671,-0.0720220183847885,1.03637831828534,7,-157.760844166876,337.521688333752,72.256153962591,3.18702377264458e-17
"370",750.395608656011,0.0542506052761721,NA,NA,NA,0.527194846020873,0.0905629538492519,0.0442537179052951,NA,1.03816926075606,7,-157.762501011421,337.525002022842,72.2594676516813,3.18174774168011e-17
"466",751.298486709665,0.177047641017968,NA,NA,NA,0.590068750582143,NA,0.0447988782420352,-0.0541175051938798,1.04133095645348,7,-157.763798096551,337.527596193102,72.2620618219419,3.17762341937286e-17
"434",751.937233048498,0.60659371795321,NA,NA,NA,0.668079764219016,-0.049072166740127,NA,0.140722202041586,1.05430324799956,7,-157.818717910549,337.637435821098,72.371901449938,3.00781454717923e-17
"93",-3746.2243179363,NA,NA,-0.00135810729010631,0.0478790002731986,-2.34277783822207,NA,0.11947401704501,NA,NA,6,-160.019176197045,337.63835239409,72.37281802293,3.0064364222019e-17
"482",745.573950117204,-0.635850594163659,NA,NA,NA,NA,0.442186829225015,0.0659445654276353,-0.0932525096959489,0.997276408225563,7,-157.836406254027,337.672812508054,72.407278136894,2.95507906696592e-17
"61",-3844.72856168439,NA,NA,-0.00131791282612762,0.0488873910485508,-2.68638153932968,0.898107978043932,NA,NA,NA,6,-160.233119957202,338.066239914405,72.8007055432441,2.42737810166253e-17
"30",-3822.32099394174,-0.712163783213112,NA,-0.00133082673806135,0.0487644997215487,-2.37709021592798,NA,NA,NA,NA,6,-160.563606296976,338.727212593953,73.4616782227923,1.74425122223863e-17
"77",-3231.45153076645,NA,NA,-0.00148104733404508,0.0425471311628086,NA,NA,0.114551715621482,NA,NA,5,-162.508575769481,338.767151538962,73.5016171678016,1.70976492799616e-17
"157",-3803.92146923839,NA,NA,-0.00132854804154183,0.0485569360625562,-2.29185498289065,NA,NA,-0.174505275920216,NA,6,-160.638269390592,338.876538781184,73.6110044100238,1.61876298967904e-17
"375",814.186777907757,NA,-2.92467645317708,-0.00050010473218763,NA,0.554058290438498,0.374193324018687,0.111891504815027,NA,0.955261881222414,8,-155.917347250067,338.911617577056,73.6460832058957,1.59061840250353e-17
"360",800.949255356372,-1.06490109584602,-2.58061793926836,-0.000590457178798689,NA,NA,0.784207617606943,0.136793671332064,NA,0.890661264259283,8,-155.933606903653,338.94413688423,73.6786025130691,1.56496462424916e-17
"344",817.867982348462,0.428807681949777,-2.93224264196037,-0.000467367877416031,NA,0.794299922928797,NA,0.105845288565087,NA,0.977313765908157,8,-155.988616328023,339.05415573297,73.7886213618094,1.48120181446452e-17
"126",-3790.34654965629,-7.28815494024855,NA,-0.0015237426294939,0.0481246949046163,-4.23176290674623,3.1316325293747,0.292117861271644,NA,NA,8,-155.999236604412,339.075396285746,73.8098619145858,1.46555427945535e-17
"471",813.223892307626,NA,-2.73429058794422,-0.000501959485080466,NA,0.699679739966683,NA,0.120828209040719,-0.041018015225594,0.958026094632566,8,-156.012699789471,339.102322655864,73.836788284704,1.44595547815595e-17
"487",803.496029292677,NA,-2.6926540542414,-0.000542422691859453,NA,NA,0.524203763305777,0.108580036080601,-0.0171972662328259,0.902340360172823,8,-156.063230512855,339.203384102633,73.9378497314728,1.37470561528419e-17
"15",-3578.17222174223,NA,1.60164122493018,-0.0014395052014787,0.0459006331103838,NA,NA,NA,NA,NA,5,-162.762663696156,339.275327392312,74.0097930211519,1.3261340303907e-17
"5",743.44553682212,NA,NA,-0.00160089723570212,NA,NA,NA,NA,NA,NA,3,-165.994578018698,339.32248937073,74.0569549995698,1.29522830404466e-17
"141",-3277.44134194229,NA,NA,-0.00147139742737024,0.0431104959048575,NA,NA,NA,-0.662885836368098,NA,5,-162.842093101218,339.434186202436,74.168651831276,1.22487470890326e-17
"408",827.702335603696,1.46637910464858,-3.30672943199769,-0.000304907205446883,NA,1.02037449222779,NA,NA,0.629298591613486,1.05347661202556,8,-156.252058778867,339.581040634657,74.3155062634963,1.13815820267448e-17
"456",796.302976805281,-0.210673991753922,-2.22868646848269,-0.000576090262061124,NA,NA,NA,0.128684432163158,-0.109088495898756,0.880112950200503,8,-156.263572844984,339.60406876689,74.33853439573,1.12512853008235e-17
"14",-3302.45786839397,-0.179846036551256,NA,-0.00144653545863542,0.0433614664902343,NA,NA,NA,NA,NA,5,-162.96959174959,339.68918349918,74.4236491280192,1.07825059886253e-17
"45",-3304.37459026343,NA,NA,-0.00144291727594707,0.0433762010045802,NA,-0.000257749156589828,NA,NA,NA,5,-162.97406962376,339.69813924752,74.4326048763595,1.0734331224333e-17
"312",814.208055529475,1.31793597761574,-2.67726953424198,-0.000373321650433696,NA,0.954806750786405,0.0470185535430782,NA,NA,1.02106286222355,8,-156.414025938712,339.904974954348,74.6394405831875,9.6796842055028e-18
"439",806.591229628685,NA,-2.55915723485301,-0.00040678018831385,NA,0.482080862418727,0.529689851032804,NA,0.523453736528897,0.986739324386058,8,-156.447470095258,339.97186326744,74.7063288962794,9.3613089033275e-18
"468",841.687228269691,1.41400630218428,-3.86329334109403,NA,NA,1.17684864070374,NA,0.0418002342911803,0.65537555405764,1.13278312223936,8,-156.455051032607,339.987025142138,74.7214907709772,9.2906097286283e-18
"486",743.783310041766,-1.93234714072606,NA,-0.000747475976308455,NA,NA,0.752168011526674,0.162143050837689,-0.880000253145289,0.818919041921732,8,-156.467542285862,340.012007648647,74.7464732774863,9.17528017453491e-18
"62",-3915.75472780148,-3.6448516648638,NA,-0.00137301607097477,0.049580743015013,-3.58266944188688,2.38520167541092,NA,NA,NA,7,-159.013169236892,340.026338473784,74.7608041026239,9.10977048890152e-18
"436",846.526015862847,2.18151882301005,-3.95413335366002,NA,NA,1.42648006254477,-0.316623019996356,NA,0.854466890520425,1.15649564597918,8,-156.475498374103,340.027919825129,74.762385453969,9.10257046181181e-18
"25",-4484.62232762211,NA,NA,NA,0.0558568445519009,-2.74885938554569,NA,NA,NA,NA,4,-164.847899844357,340.048740865184,74.7832064940233,9.00829952586746e-18
"32",-4670.76178966204,-2.21540143484449,4.30616191691725,-0.00132101067322899,0.0567587975140131,-2.95683691660782,NA,NA,NA,NA,7,-159.066886318768,340.133772637536,74.868238266375,8.63333122444072e-18
"424",799.859314509532,0.298444712677069,-2.48252719936204,-0.000433148528704185,NA,NA,0.572960387734405,NA,0.524003542793679,0.943028658022403,8,-156.540614799301,340.158152675525,74.8926183043646,8.52872959602866e-18
"94",-3705.46677121676,-2.77162690204187,NA,-0.00143474191181759,0.0474712734771628,-2.58247924153406,NA,0.220729028638863,NA,NA,7,-159.079681118412,340.159362236823,74.8938278656628,8.52357314482571e-18
"21",730.343488388231,NA,NA,-0.00152003242395544,NA,-1.8037546182115,NA,NA,NA,NA,4,-164.961253638806,340.275448454083,75.0099140829223,8.04292262324175e-18
"372",833.339216487782,1.2110144770273,-3.42472194136771,NA,NA,1.18433317685605,-0.050466136739694,0.0721562592406934,NA,1.1177366794404,8,-156.601075850908,340.279074778739,75.0135404075788,8.02835271173113e-18
"499",828.336945050359,NA,-3.39399668414854,NA,NA,0.777981293133699,0.373912416413337,0.0836378536248005,0.444836921581225,1.09387043199027,8,-156.629586127736,340.336095332395,75.0705609612345,7.80269423138857e-18
"374",739.528746118283,-1.85870774664402,NA,-0.000676493513978993,NA,-0.344299742669919,0.815432263367265,0.116928743924029,NA,0.822891610770414,8,-156.689041293698,340.45500566432,75.1894712931591,7.35230538870928e-18
"470",748.202521515768,-0.775691925649245,NA,-0.000661607733698749,NA,0.242779678609623,NA,0.129922175314391,-0.657030394080276,0.853424508985574,8,-156.722692606452,340.522308289827,75.2567739186663,7.10900727017245e-18
"501",746.387148549789,NA,NA,-0.000603503860383689,NA,0.293317434762602,0.154573847147992,0.0896072613479151,-0.538991966934266,0.878572778943738,8,-156.788357678881,340.653638434685,75.3881040635241,6.65719042335266e-18
"484",814.608994477064,-0.0465879565094171,-3.11830347020602,NA,NA,NA,0.603896583358691,0.0759904286059904,0.490110927476785,1.03424686627345,8,-156.906581418291,340.890085913505,75.6245515423444,5.91489530749125e-18
"159",-4468.53385513703,NA,3.73342509835221,-0.00134097802366549,0.054731296589171,-2.55904074247868,NA,NA,-0.980051756677744,NA,7,-159.480316796528,340.960633593056,75.6950992218951,5.70989113609699e-18
"205",-3107.98660473004,NA,NA,-0.00158354992793314,0.0412501977084274,NA,NA,0.197100215548788,-1.74663927978207,NA,6,-161.781835709382,341.163671418764,75.8981370476031,5.15868161124181e-18
"95",-4214.95379103139,NA,2.26277656499749,-0.00132498798703432,0.0523250295421225,-2.57555055915804,NA,0.0716589483331327,NA,NA,7,-159.59809415673,341.196188313461,75.9306539423002,5.07548759325553e-18
"64",-4811.2377246206,-5.36578269671586,4.52189597969865,-0.00136475653551742,0.058015175330257,-4.24999202671346,2.50100386759043,NA,NA,NA,8,-157.080116853276,341.237156783475,75.9716224123142,4.97257772599627e-18
"63",-4331.50908817375,NA,2.55371743706453,-0.00129855520889314,0.0534658133332575,-2.82425649908077,0.566978344793579,NA,NA,NA,7,-159.628674419515,341.25734883903,75.9918144678691,4.92262701929823e-18
"221",-3625.07882315796,NA,NA,-0.0014354248464749,0.0466122030764598,-2.16378385097802,NA,0.17379974418186,-1.15743251541246,NA,7,-159.641843815576,341.283687631151,76.0181532599906,4.85822399965629e-18
"438",746.901244115901,-0.0689474551654747,NA,-0.000519038754405756,NA,0.237766971596938,0.332956606179154,NA,-0.0433699099493417,0.910300254264508,8,-157.109436553867,341.295796184656,76.0302618134959,4.82889982494192e-18
"69",738.369182436129,NA,NA,-0.00164100780827241,NA,NA,NA,0.130881196357167,NA,NA,4,-165.531589406552,341.416119989575,76.1505856184144,4.54695036931817e-18
"254",-3573.25560576526,-8.37368898834583,NA,-0.00168908814322633,0.0458315074264506,-4.14732113530654,3.49118173780388,0.419009663682727,-2.08755027383126,NA,9,-154.225873391696,341.451746783391,76.1862124122307,4.46667088564746e-18
"9",-3941.48932387343,NA,NA,NA,0.0502559490473025,NA,NA,NA,NA,NA,3,-167.120215234369,341.573763802071,76.3082294309106,4.20231201459446e-18
