"","(Intercept)","corn_med.lag2","cpi.lag2","for_prod.lag2","nfi.lag2","rice_med.lag2","rub_med.lag2","sug_med.lag2","time","df","logLik","AICc","delta","weight"
"59",0.00117214388478359,NA,9.48319552772563e-06,NA,-1.16365250123483e-06,2.44911826981728e-06,-2.85678795921365e-08,NA,NA,6,-151.407651999031,321.2768424596,14.8460175740149,0.000119999808084215
"91",0.00117364957315395,NA,9.33736860276347e-06,NA,-1.17367503025831e-06,2.40813677950339e-06,NA,3.73145731656311e-09,NA,6,-151.409564918261,321.28066829806,14.8498434124752,0.000119770477559032
"93",0.00140841212299539,NA,NA,1.01132678075406e-09,-9.31037081999842e-07,2.04386038598847e-06,NA,2.06500313776552e-06,NA,6,-151.422961991874,321.307462445287,14.8766375597021,0.000118176604113569
"115",0.00119416228611619,NA,8.90200204959574e-06,NA,NA,2.24095150239802e-06,-2.53159881234161e-08,-1.17216567172624e-07,NA,6,-151.440499176193,321.342536813925,14.9117119283404,0.000116122186230792
"156",0.00166606380887617,-7.03917534689387e-06,4.96538842122646e-06,NA,-2.55065278963298e-06,2.11761987669916e-06,NA,NA,-1.84703291403275e-06,7,-149.134213765294,321.601760863921,15.170935978336,0.000102005929232174
"106",0.00136058282872672,9.09659503449784e-06,NA,NA,8.54455417988379e-07,NA,-1.89586844794766e-07,2.12345743852214e-06,NA,6,-151.571466564228,321.604471589995,15.1736467044099,0.000101867767816732
"114",0.00135065562575557,8.12996561322178e-06,NA,NA,NA,6.01129084202435e-07,-1.6444645727406e-07,2.20253802188657e-06,NA,6,-151.581850989368,321.625240440275,15.1944155546903,0.000100815403165517
"144",0.00167494416712957,-4.29541066073098e-06,4.84561156228576e-06,2.79492977595291e-10,-1.27660728433566e-06,NA,NA,NA,-1.7235622633222e-06,7,-149.176446523819,321.686226380971,15.2554014953866,9.77876394240988e-05
"90",0.00135249400263511,6.26164889618295e-06,NA,NA,4.56108602057716e-07,7.80058570147896e-07,NA,1.36437235172793e-06,NA,6,-151.623395588993,321.708329639525,15.27750475394,9.67128765648174e-05
"168",0.00167351476169393,-2.43014230867577e-06,4.98610947892692e-06,3.07714111730771e-10,NA,NA,-1.55029316879737e-07,NA,-1.65160886851136e-06,7,-149.188266446583,321.7098662265,15.2790413409152,9.66386012278684e-05
"172",0.00164200640153102,-3.95634287145765e-06,6.24800373057202e-06,NA,-1.4030287913648e-06,NA,-1.51597783176117e-07,NA,-1.75228137876587e-06,7,-149.188611146178,321.71055562569,15.2797307401054,9.66052956816904e-05
"175",0.00164609695020638,NA,4.87076536713119e-06,3.76667570423803e-10,-1.02920360604812e-06,NA,-2.46598446245481e-07,NA,-1.53664146139598e-06,7,-149.195226017047,321.723785367427,15.2929604818426,9.59683730285414e-05
"204",0.00163971452984418,-4.95838139851619e-06,6.45561299484555e-06,NA,-1.3374156815625e-06,NA,NA,-1.03696280453942e-06,-1.76256759621655e-06,7,-149.199827874756,321.732989082846,15.3021641972611,9.55277548399642e-05
"231",0.00167198902719199,NA,3.97758751150188e-06,4.2590595467105e-10,NA,NA,-2.53154293946953e-07,7.22626671657847e-07,-1.53461436370792e-06,7,-149.213694201554,321.760721736441,15.3298968508558,9.42122772717864e-05
"152",0.00168201706463916,-3.94159738958988e-06,4.35502699709473e-06,2.66728898878437e-10,NA,4.06596050102418e-07,NA,NA,-1.67777833388177e-06,7,-149.214182646263,321.761698625859,15.3308737402739,9.41662710200927e-05
"58",0.00136652989588771,7.37915144642927e-06,NA,NA,1.03875903533174e-06,4.31341054838411e-07,-9.3084437140893e-08,NA,NA,6,-151.651167258595,321.763872978728,15.3330480931435,9.406395129916e-05
"200",0.0016760441785361,-3.66038588719735e-06,4.77594780426232e-06,2.70062789391764e-10,NA,NA,NA,-3.71548322850804e-07,-1.67314019201347e-06,7,-149.215479710856,321.764292755046,15.3334678694611,9.40442104613723e-05
"183",0.00166208790441713,NA,4.58810870512704e-06,3.94279849073313e-10,NA,-3.19126717475269e-07,-2.28741002943687e-07,NA,-1.53710566725959e-06,7,-149.217578379861,321.768490093055,15.3376652074706,9.38470497516992e-05
"158",0.00178210974274131,-5.3341645826579e-06,NA,2.25490689133277e-10,-2.26862722367559e-06,1.89850837332413e-06,NA,NA,-1.88614717775124e-06,7,-149.220050583243,321.77343449982,15.3426096142353,9.3615327308403e-05
"180",0.00165201349860059,-3.8256162385448e-06,5.47065049899423e-06,NA,NA,8.19413894121399e-07,-1.29400541257344e-07,NA,-1.6974447544924e-06,7,-149.22558048588,321.784494305094,15.3536694195087,9.30990723983593e-05
"212",0.00164891358345312,-4.74744955480944e-06,5.72560611619328e-06,NA,NA,8.30974649002177e-07,NA,-9.16012625201397e-07,-1.70898913100551e-06,7,-149.23259461989,321.798522573113,15.3676976875286,9.24483478308794e-05
"228",0.00164244028721466,-3.40431443672367e-06,6.17128770973468e-06,NA,NA,NA,-1.14263013632903e-07,-6.75712238809866e-07,-1.69221864603293e-06,7,-149.233584649631,321.800502632594,15.3696777470095,9.23568665091581e-05
"218",0.00177586369313972,-6.39369450008332e-06,NA,NA,-2.64943406460816e-06,2.47425632087844e-06,NA,1.8448965658328e-07,-1.94677517730725e-06,7,-149.241388824459,321.816110982251,15.3852860966662,9.16389025783114e-05
"186",0.00177761187448897,-6.19032926887451e-06,NA,NA,-2.63561677074367e-06,2.45151957132209e-06,-1.67181346781616e-08,NA,-1.94860247718262e-06,7,-149.24168719539,321.816707724112,15.3858828385276,9.16115642723421e-05
"237",0.0017646904425999,NA,NA,5.48831666644932e-10,-8.72499983161251e-07,NA,-2.29473608985365e-07,1.56499678441391e-06,-1.63831742965284e-06,7,-149.252396248414,321.838125830162,15.4073009445775,9.06357256526712e-05
"206",0.00178174343671321,-3.07432324491952e-06,NA,4.36767234050386e-10,-1.05154637151306e-06,NA,NA,7.33321148579897e-07,-1.76669356417029e-06,7,-149.261562450313,321.856458233959,15.4256333483744,8.98087362582481e-05
"174",0.00178604854437544,-2.15608753703716e-06,NA,4.11632338629645e-10,-1.0152763290464e-06,NA,-8.47788906234313e-08,NA,-1.76904270864335e-06,7,-149.262361007174,321.858055347681,15.4272304620963,8.97370475033184e-05
"230",0.00178000406826833,-1.20693467960185e-06,NA,5.02733674509127e-10,NA,NA,-1.6350264862056e-07,1.34492001037607e-06,-1.68793772194565e-06,7,-149.263005010835,321.859343355002,15.4285184694177,8.9679275121037e-05
"245",0.00176932459894238,NA,NA,5.46565670931433e-10,NA,-1.14187855205058e-07,-2.12627411241498e-07,1.48142431815826e-06,-1.62531492261118e-06,7,-149.270793764643,321.87492086262,15.4440959770351,8.89834984593566e-05
"187",0.0016046313054759,NA,5.43149579133676e-06,NA,-1.15829267428653e-06,4.0001546831379e-07,-2.60562032060259e-07,NA,-1.51855217723562e-06,7,-149.274595800016,321.882524933366,15.4517000477814,8.86458223855478e-05
"235",0.00160546098595727,NA,5.6852019937572e-06,NA,-9.99766894714747e-07,NA,-2.52011773187265e-07,-2.16309112239707e-07,-1.52796240849364e-06,7,-149.278063437825,321.889460208983,15.4586353233984,8.83389631261479e-05
"189",0.0017592426687289,NA,NA,4.49193317989806e-10,-8.86913569882492e-07,2.8168684096296e-07,-1.67644319111711e-07,NA,-1.63509268380452e-06,7,-149.285618270742,321.904569874817,15.4737449892322,8.76740916783473e-05
"182",0.00177915061654328,-1.89197763637775e-06,NA,3.90423575543627e-10,NA,3.91696002800965e-07,-8.19847188279091e-08,NA,-1.71364062317889e-06,7,-149.285900225981,321.905133785295,15.4743088997106,8.76493749935182e-05
"214",0.00177607499866601,-2.83739209929766e-06,NA,4.08235979273929e-10,NA,4.27311166389208e-07,NA,6.65924688735738e-07,-1.71633723258398e-06,7,-149.285951966441,321.905237266216,15.4744123806314,8.76448400918241e-05
"159",0.00165387802584104,NA,3.28603457223775e-06,4.43179382637143e-10,-6.83808269220988e-07,-3.05081126626438e-07,NA,NA,-1.45019746222774e-06,7,-149.294474366235,321.922282065804,15.4914571802195,8.69010695812467e-05
"207",0.0016496668627026,NA,3.2112624730929e-06,4.2448445109618e-10,-8.17577693564308e-07,NA,NA,-4.60685881485766e-08,-1.44060769476971e-06,7,-149.296590070153,321.92651347364,15.4956885880549,8.67174070042079e-05
"243",0.00161862708285182,NA,5.27859005269612e-06,NA,NA,6.8945892452145e-08,-2.36545571536725e-07,-2.83507914255332e-07,-1.51721233700483e-06,7,-149.301866874458,321.937067082249,15.5062421966645,8.62610214053624e-05
"215",0.00166445249244541,NA,3.22628929049039e-06,4.50231925494345e-10,NA,-5.49189432118097e-07,NA,-6.69982566506886e-08,-1.45822302893334e-06,7,-149.303231047139,321.939795427611,15.5089705420266,8.61434267044987e-05
"221",0.00173516246752483,NA,NA,5.20306362799433e-10,-6.17195775163705e-07,-1.10092734544294e-07,NA,5.87016154295218e-07,-1.53103448707655e-06,7,-149.3321083337,321.997550000734,15.566725115149,8.36914124372268e-05
"234",0.00176854620402187,-2.97586797151255e-06,NA,NA,-1.1033090653545e-06,NA,-8.17847758900725e-08,5.35411086230421e-07,-1.82088026002841e-06,7,-149.343880227885,322.021093789103,15.5902689035186,8.27119821711236e-05
"242",0.0017602609519332,-3.12654194658829e-06,NA,NA,NA,1.08939855690528e-06,-6.6472530408176e-08,4.51837858705661e-07,-1.76024283927086e-06,7,-149.350919901557,322.035173136447,15.6043482508623,8.21317614861922e-05
"219",0.00159754556897446,NA,4.48816065711734e-06,NA,-7.87294155821891e-07,6.29267630876464e-08,NA,-8.70100607686268e-07,-1.42485718558362e-06,7,-149.381527622146,322.096388577625,15.6655636920407,7.96559778065567e-05
"249",0.00172212604459483,NA,NA,NA,-1.00961588390653e-06,7.14073786263849e-07,-2.00684511671177e-07,6.89177908294255e-07,-1.61991205306807e-06,7,-149.383124111613,322.099581556559,15.6687566709741,7.95289093357562e-05
"104",0.00131640796074284,9.24168660060024e-06,5.97432388199595e-06,1.04361553966706e-09,NA,NA,-3.30355967851936e-07,2.66547230346968e-06,NA,7,-150.848215169741,325.029763672816,18.5989387872311,1.83757072999878e-05
"56",0.00129189612164084,9.10836963567658e-06,7.5289324118223e-06,9.50541345599031e-10,NA,-1.13259358633125e-06,-2.32720558156944e-07,NA,NA,7,-150.924013120071,325.181359573475,18.7505346878901,1.70343447686862e-05
"48",0.00126891401298753,7.48477877940427e-06,7.97305320550538e-06,8.64294388842407e-10,-6.47979326833845e-07,NA,-2.05690435064696e-07,NA,NA,7,-150.935144956879,325.203623247092,18.7727983615069,1.68457727463544e-05
"80",0.00128052140891662,5.95892552527478e-06,6.81174797460627e-06,9.41570438428211e-10,-1.00047134999908e-06,NA,NA,1.34157186682882e-06,NA,7,-150.971090970907,325.275515275148,18.8446903895631,1.62509884677189e-05
"118",0.00144824496276823,1.27247027983272e-05,NA,1.40613489108393e-09,NA,-1.5997272547567e-06,-3.77378540938646e-07,4.19129904004186e-06,NA,7,-150.972072475948,325.27747828523,18.846653399645,1.62350458657693e-05
"88",0.00130869804337659,7.16345175063195e-06,6.15228099233921e-06,1.01438954092082e-09,NA,-9.97834353301776e-07,NA,1.29948095622285e-06,NA,7,-150.975342396621,325.284018126576,18.8531932409912,1.61820452547862e-05
"32",0.00127442179086228,6.23720054890506e-06,7.53679400484158e-06,8.95131260905023e-10,-6.07904263126595e-07,-5.83094790418307e-07,NA,NA,NA,7,-150.998927209177,325.331187751687,18.9003628661027,1.58048601543605e-05
"110",0.00143599537935495,1.05077489625306e-05,NA,1.24732045812056e-09,2.11981363323013e-07,NA,-3.20617104628243e-07,3.61406894292539e-06,NA,7,-151.009173471261,325.351680275856,18.920855390271,1.56437462323056e-05
"94",0.00143328372992312,8.46590658265825e-06,NA,1.21746894056871e-09,3.92822744724729e-07,-9.41432296613432e-07,NA,2.24050951022156e-06,NA,7,-151.138106755901,325.609546845136,19.1787219595511,1.37513630583324e-05
"95",0.00124380236302034,NA,8.1818294566372e-06,7.82800066990079e-10,-1.53604040217987e-06,1.50987014861144e-06,NA,9.23079774192459e-07,NA,7,-151.141991078661,325.617315490656,19.1864906050708,1.36980519316668e-05
"63",0.00123365552285457,NA,8.85132996171406e-06,7.20965499102103e-10,-1.37850106744004e-06,1.54182181785876e-06,-3.69236117451213e-08,NA,NA,7,-151.154292173045,325.641917679423,19.2110927938384,1.35305830390427e-05
"62",0.00145118737670741,1.04961723386187e-05,NA,1.14237180753187e-09,1.28548773624961e-06,-1.29147608396547e-06,-1.88507283520264e-07,NA,NA,7,-151.187641225009,325.70861578335,19.2777908977656,1.30867920562088e-05
"108",0.00120577259463646,7.24567615956294e-06,8.18702201662644e-06,NA,-4.1248083475081e-07,NA,-1.96534871802343e-07,1.03118203696178e-06,NA,7,-151.288695913726,325.910725160786,19.4799002752012,1.18289367070441e-05
"116",0.00121347612674931,6.73699942512286e-06,7.90250463411359e-06,NA,NA,5.10698799567054e-07,-1.89464113193219e-07,9.06674427596041e-07,NA,7,-151.288811699773,325.910956732879,19.4801318472939,1.18275671605188e-05
"60",0.00119405236410131,5.69496239697468e-06,8.80933535903637e-06,NA,-5.02440559871569e-07,7.93921423028197e-07,-1.43291998477342e-07,NA,NA,7,-151.296347332026,325.926027997385,19.4952031118005,1.17387739406537e-05
"92",0.00119344642904759,4.16253678153597e-06,8.39540475151639e-06,NA,-7.48515973640781e-07,1.05024591842554e-06,NA,2.54111695370555e-07,NA,7,-151.332582219281,325.998497771895,19.5676728863103,1.13210348601167e-05
"123",0.00117243685537332,NA,9.43885730491604e-06,NA,-1.18409366126514e-06,2.46409152988685e-06,-3.22341941373238e-08,1.1960475298797e-07,NA,7,-151.407400643087,326.148134619507,19.7173097339222,1.05049236208591e-05
"122",0.00135909870452213,8.74128565470985e-06,NA,NA,7.78263088174e-07,2.77073992615548e-07,-1.82434250322495e-07,2.09746534533624e-06,NA,7,-151.5704589179,326.474251169133,20.0434262835477,8.92437046207884e-06
"188",0.00165545101792616,-6.15791561881831e-06,5.67439451150344e-06,NA,-2.50005585383937e-06,1.97068720240524e-06,-1.18568842490232e-07,NA,-1.83576242910732e-06,8,-149.115003013074,327.320915117058,20.8900902314728,5.84422395142699e-06
"220",0.00165603935917686,-6.94522598786696e-06,5.68494200181894e-06,NA,-2.516030886017e-06,2.03028393485072e-06,NA,-8.38324043741475e-07,-1.84518318891192e-06,8,-149.121584422667,327.334077936243,20.9032530506583,5.80588701377534e-06
"160",0.0016736754225119,-6.45038549796231e-06,4.72618412089227e-06,1.18991024903111e-10,-2.36426302419449e-06,1.81472131469048e-06,NA,NA,-1.81704769128135e-06,8,-149.127920719411,327.346750529731,20.915925644146,5.76921549430226e-06
"176",0.00166401709055164,-3.1528328571805e-06,5.55524832059249e-06,2.84547470096316e-10,-1.32671754272332e-06,NA,-1.61482932060359e-07,NA,-1.70926219096712e-06,8,-149.144267551314,327.379444193536,20.9486193079514,5.67567373709821e-06
"208",0.00166692694946641,-4.35781894755394e-06,5.29443354954087e-06,2.43769444284231e-10,-1.28073873568164e-06,NA,NA,-4.41811529982072e-07,-1.72769214410218e-06,8,-149.173717967379,327.438345025668,21.0075201400829,5.51096013107626e-06
"236",0.00163597371337594,-4.11319778991142e-06,6.68759474813065e-06,NA,-1.38641283227141e-06,NA,-1.25024861738507e-07,-6.53446526102193e-07,-1.75416513705324e-06,8,-149.182629102893,327.456167296696,21.0253424111112,5.46206937812495e-06
"239",0.00165859740182235,NA,4.35093910612166e-06,4.31347525950467e-10,-1.07410579814221e-06,NA,-2.71922709547627e-07,8.18406769843104e-07,-1.54396853862191e-06,8,-149.186961040546,327.464831172002,21.034006286417,5.43845920993301e-06
"184",0.00167305450219073,-2.67208567714722e-06,4.94675667884208e-06,2.86855814375758e-10,NA,2.54108349103954e-07,-1.50088630231325e-07,NA,-1.65643497528475e-06,8,-149.186995609696,327.464900310302,21.034075424717,5.43827121027039e-06
"232",0.00167790854873448,-2.30904074019447e-06,4.75770557872144e-06,3.30624472409246e-10,NA,NA,-1.67813007880539e-07,2.83749784375333e-07,-1.64863632668863e-06,8,-149.187360060909,327.465629212727,21.034804327142,5.43628958685849e-06
"191",0.00164579663795092,NA,4.86277012732149e-06,3.75291515988069e-10,-1.04058725428041e-06,2.73411654059429e-08,-2.46886957694142e-07,NA,-1.53592013044302e-06,8,-149.195207337666,327.48132376624,21.0504988806555,5.39379646364899e-06
"247",0.00167431662112693,NA,4.09748847044916e-06,4.43986414810666e-10,NA,-3.24628017050205e-07,-2.50868649345721e-07,7.31446121598346e-07,-1.54441400890966e-06,8,-149.211008803129,327.512926697167,21.0821018115824,5.30923642085922e-06
"216",0.00167415954605329,-4.00483040320032e-06,4.76868194644385e-06,2.32103788505728e-10,NA,4.32062189005944e-07,NA,-4.08727459011156e-07,-1.68023159864234e-06,8,-149.211800070534,327.514509231978,21.0836843463931,5.30503705676141e-06
"222",0.00177987618505994,-5.32330687906852e-06,NA,2.58531231527746e-10,-2.21982586103902e-06,1.82297049287023e-06,NA,5.05658561502315e-07,-1.87155357181134e-06,8,-149.215095666095,327.5211004231,21.0902755375151,5.28758257743596e-06
"190",0.0017836794792448,-4.83204251592947e-06,NA,2.41344693856948e-10,-2.1982907942463e-06,1.80289239761733e-06,-4.43575309827373e-08,NA,-1.87850684077095e-06,8,-149.217315795118,327.525540681146,21.0947157955612,5.27585648343133e-06
"244",0.00164570727972208,-3.94821934099819e-06,5.90531347438126e-06,NA,NA,7.84685938320497e-07,-1.05525714884568e-07,-6.13513193961414e-07,-1.69809411396764e-06,8,-149.220063448441,327.531035987791,21.1002111022063,5.26138015590754e-06
"238",0.00178389377349746,-1.82214202521138e-06,NA,4.93968152339291e-10,-1.05711439964334e-06,NA,-1.6176054353458e-07,1.38596413108909e-06,-1.74670472545946e-06,8,-149.23526949308,327.561448077069,21.1306231914847,5.18198058104965e-06
"250",0.00177614752342164,-6.11394299936671e-06,NA,NA,-2.616612024458e-06,2.43071123458873e-06,-3.23701780517102e-08,3.05419327979468e-07,-1.94344036012313e-06,8,-149.240084248172,327.571077587252,21.1402527016677,5.15709058137235e-06
"253",0.00176074890825619,NA,NA,5.3514519723029e-10,-9.66932385800359e-07,2.18395047687092e-07,-2.32487439924281e-07,1.54194809025046e-06,-1.63132851629164e-06,8,-149.251203690194,327.593316471296,21.1624915857115,5.10006424971504e-06
"246",0.00177887066465881,-1.42742758126463e-06,NA,4.81515568174485e-10,NA,2.12730008911423e-07,-1.56682088968865e-07,1.29523790528819e-06,-1.69204453893896e-06,8,-149.262111783231,327.615132657372,21.1843077717872,5.04473459352119e-06
"251",0.00160319117910891,NA,5.53248028762865e-06,NA,-1.14528752328064e-06,3.87224394149515e-07,-2.55936412932971e-07,-1.62226114479731e-07,-1.51789092810133e-06,8,-149.274216311202,327.639341713312,21.2085168277276,4.98403855209197e-06
"223",0.00165307503641311,NA,3.3280742883919e-06,4.39571774338593e-10,-6.8226115366899e-07,-3.05148576526897e-07,NA,-4.94570166010516e-08,-1.45025423957935e-06,8,-149.294437375694,327.679783842297,21.2489589567123,4.88426811886353e-06
"120",0.00133198565346008,1.15792503097049e-05,5.94633339069386e-06,1.20531834317651e-09,NA,-1.73493821614989e-06,-3.87523565610752e-07,3.14101153203434e-06,NA,8,-150.804846101169,330.700601293248,24.2697764076632,1.07854264452956e-06
"112",0.0012931572206585,9.03514156955013e-06,6.76857467558221e-06,1.04969078415728e-09,-9.89983717606705e-07,NA,-3.28909019404478e-07,2.81932267518494e-06,NA,8,-150.830325090833,330.751559272574,24.3207343869893,1.05140959679415e-06
"64",0.00128166563334888,8.8356544969298e-06,7.84598769274186e-06,9.38220341296715e-10,-3.57390255756446e-07,-9.85037303504191e-07,-2.27277661840167e-07,NA,NA,8,-150.92156500175,330.934039094409,24.5032142088243,9.59725307081796e-07
"126",0.00145763733158058,1.3267530499167e-05,NA,1.41578884689625e-09,7.93480748740474e-07,-1.95994843952773e-06,-3.92471580914014e-07,4.06856913751256e-06,NA,8,-150.960665282729,331.012239656368,24.5814147707829,9.22923938314523e-07
"96",0.00128874326890296,6.73770708282753e-06,6.73380270727563e-06,9.93594283801366e-10,-7.85582803846405e-07,-6.77824142215687e-07,NA,1.38182306912504e-06,NA,8,-150.964961584997,331.020832260903,24.5900073753178,9.18967283683853e-07
"124",0.00119926856700331,6.34714379764789e-06,8.34877871636505e-06,NA,-5.88569581310749e-07,7.18411580916939e-07,-1.81968031955854e-07,9.66906806433682e-07,NA,8,-151.281545325703,331.653999742314,25.2231748567295,6.69590801052918e-07
"192",0.00166374707840961,-5.35746513244471e-06,5.41558710172341e-06,1.39779063068276e-10,-2.27199348036922e-06,1.60331016683524e-06,-1.2861376118047e-07,NA,-1.7976391234614e-06,9,-149.106210254095,334.21242050819,27.7815956226053,1.86318280757531e-07
"252",0.00165087953428262,-6.25016564155021e-06,6.00855589785951e-06,NA,-2.48495575026261e-06,1.94298058703993e-06,-9.67343630731281e-08,-5.5084304963258e-07,-1.83626215598963e-06,9,-149.110342240705,334.220684481411,27.789859595826,1.85550004462942e-07
"224",0.00166089711964776,-6.68999271179808e-06,5.4662121226259e-06,5.24860039002206e-11,-2.43613492919284e-06,1.90716819057952e-06,NA,-7.16943063534383e-07,-1.83161298644353e-06,9,-149.120591299119,334.241182598239,27.8103577126542,1.83658003802899e-07
"240",0.00166761519976521,-3.04494262831456e-06,5.36054452270495e-06,3.04674607001337e-10,-1.32874559823538e-06,NA,-1.72644143969671e-07,2.48637783502448e-07,-1.70606117695327e-06,9,-149.143584350729,334.287168701458,27.856343815873,1.79483324077171e-07
"248",0.00167676954672928,-2.5456078270278e-06,4.76086574198903e-06,3.08135436963721e-10,NA,2.26097502452319e-07,-1.61167285864716e-07,2.35098423610765e-07,-1.65347419585418e-06,9,-149.186383024292,334.372766048583,27.9419411629983,1.7196373782249e-07
"255",0.00165818710363786,NA,4.34081472892635e-06,4.29529289982617e-10,-1.08904154380453e-06,3.57338537515132e-08,-2.72261315100219e-07,8.18426985634292e-07,-1.54298885462671e-06,9,-149.18692947069,334.373858941379,27.9430340557943,1.71869794527195e-07
"254",0.00178184735115797,-4.18522781963498e-06,NA,3.23654833270659e-10,-2.0296806027628e-06,1.54266818016849e-06,-1.03214124908219e-07,9.65705788480359e-07,-1.84325758917457e-06,9,-149.204448790636,334.408897581273,27.9780726956877,1.68884974955211e-07
"128",0.00131598765741665,1.12096692203367e-05,6.4457859316449e-06,1.1877636604957e-09,-5.60192758808334e-07,-1.52229101915175e-06,-3.81646026603815e-07,3.17949014857478e-06,NA,9,-150.799470885934,337.598941771868,31.1681168862833,3.42674445965932e-08
"256",0.00166083381272224,-5.50735329513866e-06,5.57464504960022e-06,1.19079420782313e-10,-2.29857394464676e-06,1.6462077994015e-06,-1.18745316286683e-07,-2.07692501881739e-07,-1.80318689838816e-06,10,-149.105736312452,342.655917069349,36.2250921837643,2.73384246951259e-09
