"","(Intercept)","corn_med.lag1","cpi.lag1","for_prod.lag1","for_rem","nfi.lag1","rice_med.lag1","rub_med.lag1","sug_med.lag1","time","df","logLik","AICc","delta","weight"
"259",740.918089201735,NA,-1.25824227016462,NA,NA,NA,NA,NA,NA,1.2279186135898,4,-148.617443847852,307.734887695703,53.0046971744756,5.27450570070074e-13
"261",706.474292849968,NA,NA,-0.000227015600191183,NA,NA,NA,NA,NA,1.24676375146649,4,-148.622788814346,307.745577628691,53.0153871074634,5.24638885320099e-13
"289",700.762671702004,NA,NA,NA,NA,NA,0.515603588446243,NA,NA,1.29698940752683,4,-148.631176029323,307.762352058646,53.0321615374179,5.20257027681418e-13
"321",704.423597585433,NA,NA,NA,NA,NA,NA,0.0466965172506723,NA,1.2750023956201,4,-148.711242015145,307.922484030291,53.1922935090631,4.80226077416976e-13
"273",710.617497821721,NA,NA,NA,NA,0.354221510917794,NA,NA,NA,1.2589326836751,4,-148.757847000268,308.015694000536,53.2855034793083,4.58358671196412e-13
"258",705.7099752859,0.372504212751464,NA,NA,NA,NA,NA,NA,NA,1.27140343769637,4,-148.817876426687,308.135752853374,53.4055623321458,4.31653237997765e-13
"385",706.910730453479,NA,NA,NA,NA,NA,NA,NA,0.0771438550154353,1.26835687543912,4,-148.850523348358,308.201046696717,53.4708561754891,4.17788638209685e-13
"291",743.577115491776,NA,-1.71796727682903,NA,NA,NA,0.71297316549714,NA,NA,1.2573396439843,5,-148.211206475604,310.422412951208,55.6922224299805,1.37591964625738e-13
"323",753.769750327408,NA,-1.96265501564563,NA,NA,NA,NA,0.0840947557747455,NA,1.2234635258963,5,-148.215769027823,310.431538055645,55.7013475344173,1.36965624044642e-13
"263",740.099024542922,NA,-1.27160417148717,-0.000229481012005812,NA,NA,NA,NA,NA,1.20835122643172,5,-148.376156656737,310.752313313474,56.022122792246,1.16669172720495e-13
"293",699.407153253136,NA,NA,-0.000232377074737818,NA,NA,0.528224290524888,NA,NA,1.2783469229812,5,-148.384124447611,310.768248895222,56.0380583739945,1.15743270745896e-13
"275",752.038157094188,NA,-1.51768058373492,NA,NA,0.505484986402389,NA,NA,NA,1.21043245647648,5,-148.427408704793,310.854817409586,56.1246268883585,1.10840285745334e-13
"325",702.777716607843,NA,NA,-0.000244976105927638,NA,NA,NA,0.0524297237050097,NA,1.2556815455732,5,-148.440491893113,310.880983786227,56.1507932649992,1.09399586433948e-13
"260",747.899440433181,0.859862149787486,-1.690075282544,NA,NA,NA,NA,NA,NA,1.2280543235879,5,-148.45000988111,310.900019762219,56.1698292409915,1.08363262168e-13
"277",709.99808483818,NA,NA,-0.000250206321514929,NA,0.432468841744223,NA,NA,NA,1.23653567614771,5,-148.479037856932,310.958075713865,56.2278851926367,1.05262912155554e-13
"387",744.907840589342,NA,-1.55169341899871,NA,NA,NA,NA,NA,0.402286548770638,1.23283264412554,5,-148.545203215464,311.090406430928,56.3602159097002,9.85235678744441e-14
"353",699.351428023401,NA,NA,NA,NA,NA,0.442131185435141,0.0347672587213741,NA,1.29944240266059,5,-148.555419806354,311.110839612707,56.3806490914794,9.75221173047034e-14
"262",704.986583098897,0.293990052887371,NA,-0.00022095755070175,NA,NA,NA,NA,NA,1.25175226126318,5,-148.600236597897,311.200473195795,56.4702826745669,9.32479808200884e-14
"305",702.941537583547,NA,NA,NA,NA,0.159137431113149,0.452679677185417,NA,NA,1.29012281280919,5,-148.614865077118,311.229730154236,56.4995396330078,9.18938333771973e-14
"290",700.974765048328,-0.252914256489153,NA,NA,NA,NA,0.597720275439745,NA,NA,1.29811261925423,5,-148.620089351103,311.240178702207,56.509988180979,9.14150066640691e-14
"389",706.43924487419,NA,NA,-0.00022687266780532,NA,NA,NA,NA,0.00381495485706671,1.24690590308381,5,-148.622781268217,311.245562536434,56.5153720152063,9.11692559618497e-14
"337",707.361932197052,NA,NA,NA,NA,0.335683636266775,NA,0.0450794327609929,NA,1.26824540892711,5,-148.624303187228,311.248606374456,56.5184158532285,9.10306092692527e-14
"417",700.742855994252,NA,NA,NA,NA,NA,0.515385745703936,NA,0.00242246755780335,1.29705888275783,5,-148.631172991893,311.262345983786,56.5321554625586,9.0407389913677e-14
"449",705.852732306142,NA,NA,NA,NA,NA,NA,0.0559749581322726,-0.220407317209104,1.26932296692052,5,-148.691598361363,311.383196722725,56.6530062014972,8.51062640876109e-14
"274",708.531675663691,0.462808010574224,NA,NA,NA,0.390424366512913,NA,NA,NA,1.26529517470685,5,-148.703187568338,311.406375136675,56.6761846154475,8.41256432626217e-14
"322",704.572931780341,-0.0538208530673378,NA,NA,NA,NA,NA,0.0485682045668111,NA,1.27455367947866,5,-148.710718023517,311.421436047034,56.6912455258059,8.34945181886239e-14
"401",710.659252616665,NA,NA,NA,NA,0.35482531267382,NA,NA,-0.00390998683179138,1.25878764989009,5,-148.757839358318,311.515678716635,56.7854881954077,7.96514024982425e-14
"386",705.295107150925,0.364886557464105,NA,NA,NA,NA,NA,NA,0.0484322731937741,1.2729404058336,5,-148.816682841577,311.633365683154,56.9031751619262,7.50996697436596e-14
"327",754.002867372727,NA,-2.04204597607303,-0.000262404484839777,NA,NA,NA,0.0917486293312112,NA,1.2006833407814,6,-147.890108988622,313.780217977243,59.0500274560156,2.56717204425216e-14
"355",754.427339344651,NA,-2.27259869042251,NA,NA,NA,0.621960281081341,0.0732194334147446,NA,1.24970502694311,6,-147.902938933193,313.805877866386,59.0756873451577,2.53444575636467e-14
"295",742.786824851624,NA,-1.74191417618071,-0.000237788540840527,NA,NA,0.728638923526536,NA,NA,1.23771034218896,6,-147.941756050549,313.883512101099,59.1533215798708,2.43795082160011e-14
"339",766.238704239601,NA,-2.26903152299347,NA,NA,0.544466106265417,NA,0.0873098866564812,NA,1.20445857347836,6,-147.986878775903,313.973757551806,59.2435670305786,2.33038883093832e-14
"279",753.037540644437,NA,-1.57805471089703,-0.000261895950703205,NA,0.593405369494961,NA,NA,NA,1.18505969726923,6,-148.112167458682,314.224334917365,59.4941443961371,2.05596731708356e-14
"276",764.83102226511,1.15321006171673,-2.17685532493681,NA,NA,0.661392411834995,NA,NA,NA,1.20522118553309,6,-148.137452414375,314.274904828751,59.544714307523,2.0046339898946e-14
"419",747.475070854014,NA,-2.00370157426054,NA,NA,NA,0.710368137298607,NA,0.394010363718844,1.26204508166253,6,-148.139180282507,314.278360565014,59.5481700437862,2.00117323743094e-14
"307",749.099643204802,NA,-1.79259184552028,NA,NA,0.267516789662988,0.615768677522615,NA,NA,1.24407431120399,6,-148.163971964178,314.327943928355,59.5977534071275,1.95217072474043e-14
"324",754.83561700832,0.301487958145912,-2.03831922369489,NA,NA,NA,NA,0.0750519114660902,NA,1.22399017176695,6,-148.199273760082,314.398547520164,59.6683569989365,1.88445781778959e-14
"292",744.991388620908,0.200783506380101,-1.78147249203437,NA,NA,NA,0.655078220820182,NA,NA,1.2549822826262,6,-148.204521216816,314.409042433631,59.6788519124032,1.87459510663142e-14
"451",754.04207201292,NA,-1.98814755778204,NA,NA,NA,NA,0.0821872666962907,0.056851066266223,1.22425902889588,6,-148.214485760349,314.428971520697,59.6987809994692,1.85600838000066e-14
"264",746.446010597371,0.775040411791412,-1.659952616903,-0.000214263228601972,NA,NA,NA,NA,NA,1.20977113918693,6,-148.238240017236,314.476480034472,59.7462895132442,1.81243979846104e-14
"357",697.688331306676,NA,NA,-0.000245381604993855,NA,NA,0.443394370820517,0.0404758727818879,NA,1.28015939760707,6,-148.279646888725,314.559293777451,59.8291032562228,1.73892485194122e-14
"341",706.278662755389,NA,NA,-0.000266809461960616,NA,0.416716039951244,NA,0.0509332516156261,NA,1.24557149525898,6,-148.304888411909,314.609776823818,59.8795863025899,1.69558107277347e-14
"391",743.337004243955,NA,-1.50603419239393,-0.000217860008252173,NA,NA,NA,NA,0.322303225840471,1.21327914048712,6,-148.329393253752,314.658786507504,59.9285959862758,1.65453608116287e-14
"309",702.682790823018,NA,NA,-0.000244509150031073,NA,0.244410937897021,0.43224162321,NA,NA,1.26682757830967,6,-148.345374238531,314.690748477063,59.9605579558349,1.62830512177604e-14
"294",699.68958972353,-0.404002940058643,NA,-0.000242038809637075,NA,NA,0.659921483175856,NA,NA,1.27936601712552,6,-148.355570173201,314.711140346403,59.9809498251749,1.61178737913843e-14
"388",752.381397115131,0.886548558861954,-2.01719455170028,NA,NA,NA,NA,NA,0.430068665541382,1.23331193146218,6,-148.366236836389,314.732473672777,60.0022831515495,1.59468635361797e-14
"403",754.719936596552,NA,-1.74673510249393,NA,NA,0.476695601687745,NA,NA,0.334262642274704,1.21551146437027,6,-148.37729940236,314.75459880472,60.0244082834919,1.57714225094508e-14
"421",700.015922825983,NA,NA,-0.000235315359916375,NA,NA,0.535264768272421,NA,-0.0765173367505544,1.27591671737142,6,-148.381061350434,314.762122700868,60.0319321796401,1.57122026976851e-14
"453",705.064736084612,NA,NA,-0.000264482552074916,NA,NA,NA,0.0685852166259258,-0.372925834851017,1.24453359810056,6,-148.384430352402,314.768860704803,60.0386701835755,1.56593573239477e-14
"326",703.437756786943,-0.258392956895438,NA,-0.000253446794192208,NA,NA,NA,0.0616139017476346,NA,1.25285919855196,6,-148.428419996164,314.856839992328,60.1266494711001,1.4985439154603e-14
"278",708.244981213843,0.392582921479714,NA,-0.000243653516533259,NA,0.461129118656944,NA,NA,NA,1.24251931081828,6,-148.438871330084,314.877742660167,60.1475521389392,1.48296369148754e-14
"354",699.119357275849,-0.825075665914618,NA,NA,NA,NA,0.661914073251259,0.0575302741623807,NA,1.30471266614336,6,-148.468874767308,314.937749534616,60.2075590133883,1.43913054419533e-14
"405",711.142438342652,NA,NA,-0.000255246533249223,NA,0.450773610740376,NA,NA,-0.108327543288435,1.23206629446138,6,-148.473127149071,314.946254298142,60.2160637769142,1.43302380501014e-14
"369",701.780623877586,NA,NA,NA,NA,0.180745710526813,0.368293117359189,0.0358887991775142,NA,1.29172256586813,6,-148.534300587508,315.068601175017,60.3384106537889,1.3479882856484e-14
"481",700.783711528174,NA,NA,NA,NA,NA,0.442357487933874,0.0440768918750145,-0.221293327717434,1.29375265283875,6,-148.53532145538,315.070642910761,60.3404523895331,1.34661286989396e-14
"465",709.818536291304,NA,NA,NA,NA,0.379591468424606,NA,0.0583217915517734,-0.319593844190316,1.25912633180993,6,-148.584113900478,315.168227800955,60.4380372797274,1.28248552225795e-14
"390",705.137114079135,0.296572788422514,NA,-0.000221571525084071,NA,NA,NA,NA,-0.0178078529061028,1.25113253540951,6,-148.600073560313,315.200147120625,60.4699565993974,1.26217995555006e-14
"306",702.579369134692,-0.131138983938031,NA,NA,NA,0.124653731683704,0.508893199750397,NA,NA,1.29219314260352,6,-148.612647561348,315.225295122696,60.4951046014677,1.24640866538533e-14
"433",703.201734315291,NA,NA,NA,NA,0.162733366100036,0.453577022068008,NA,-0.0257900976258404,1.28922800452609,6,-148.614528603688,315.229057207376,60.4988666861484,1.24406632162691e-14
"418",700.889264989774,-0.25392451615385,NA,NA,NA,NA,0.597099035292792,NA,0.0105559407188923,1.29841984531388,6,-148.62003179247,315.240063584941,60.5098730637131,1.23723879362002e-14
"338",707.202254133858,0.0813378719965023,NA,NA,NA,0.343224383650711,NA,0.0422144808334309,NA,1.26877175248559,6,-148.623140491553,315.246280983106,60.5160904618785,1.23339856267106e-14
"450",706.315689734443,-0.126436277850363,NA,NA,NA,NA,NA,0.0610999934648808,-0.237702127412453,1.26782318966448,6,-148.688821924622,315.377643849244,60.6474533280157,1.1549903456187e-14
"402",709.033462427937,0.472879422287466,NA,NA,NA,0.399124741434814,NA,NA,-0.0512385854913079,1.2635330309805,6,-148.701894247396,315.403788494792,60.6735979735637,1.13999019602702e-14
"9",-6646.98319253389,NA,NA,NA,0.0800606462179281,NA,NA,NA,NA,NA,3,-154.264166048417,315.940096802716,61.2099062814877,8.71852961374124e-15
"359",754.671862200742,NA,-2.3569863827566,-0.00026566858780654,NA,NA,0.630005437864283,0.0808278410143583,NA,1.22698091251241,7,-147.558784183243,317.732952981872,63.0027624606438,3.55737357177482e-15
"343",768.904208288551,NA,-2.41864034621189,-0.00029963448725644,NA,0.649233855018755,NA,0.0966683581891531,NA,1.17478934288645,7,-147.559545684663,317.73447598471,63.0042854634822,3.5546656579223e-15
"41",-6674.87356389826,NA,NA,NA,0.0804645658928467,NA,-0.996402926145292,NA,NA,NA,4,-153.725386108998,317.950772217996,63.2205816967685,3.19029342008554e-15
"11",-6176.8677473704,NA,-2.35585842402813,NA,0.0756210717523163,NA,NA,NA,NA,NA,4,-153.748980596439,317.997961192877,63.2677706716493,3.11590115686237e-15
"13",-6522.89209917226,NA,NA,-0.000431819877307786,0.0786764102713802,NA,NA,NA,NA,NA,4,-153.74935154452,317.99870308904,63.2685125678126,3.11474553365701e-15
"371",762.329803774968,NA,-2.40390745143326,NA,NA,0.351211161981039,0.488874194294675,0.0776204575225348,NA,1.23183065189986,7,-147.820092838241,318.255570291866,63.5253797706381,2.73933134747323e-15
"280",765.05485203174,1.08796804429897,-2.19680740415713,-0.000248319596932553,NA,0.735934765044156,NA,NA,NA,1.18145854181772,7,-147.847413987356,318.310212590096,63.5800220688685,2.66550279998698e-15
"311",750.156141238486,NA,-1.84414162218297,-0.000255971062964123,NA,0.359904360769523,0.599062513841864,NA,NA,1.21836283828669,7,-147.855479892991,318.326344401366,63.5961538801382,2.64408958052972e-15
"356",752.590614483752,-0.562719927732214,-2.20334087150364,NA,NA,NA,0.766376770319124,0.0875724791258588,NA,1.25481521838875,7,-147.860818070323,318.33702075603,63.6068302348023,2.63001256769081e-15
"455",753.55002973128,NA,-2.0006722420122,-0.000267041217303035,NA,NA,NA,0.0950846487749786,-0.0953963128897604,1.19894595382166,7,-147.886484750914,318.388354117213,63.6581635959855,2.56336780867298e-15
"328",754.342498066682,0.0968143035833749,-2.06544357251098,-0.000259430392419799,NA,NA,NA,0.0887580274532657,NA,1.20111064877726,7,-147.888398156352,318.392180928089,63.6619904068615,2.55846773617596e-15
"423",745.897468389947,NA,-1.96606783394867,-0.000226555698507396,NA,NA,0.725844978841084,NA,0.31065426309658,1.24234757062779,7,-147.896486593762,318.408357802909,63.6781672816815,2.53785719592537e-15
"483",754.919275694826,NA,-2.32010955014902,NA,NA,NA,0.625615582763156,0.0697367993050109,0.101891973857822,1.25128499933033,7,-147.898702533413,318.412789682211,63.6825991609829,2.53223968386961e-15
"340",770.168023284659,0.620533146928922,-2.46740985100653,NA,NA,0.620248638944763,NA,0.0691450896207717,NA,1.20289729475558,7,-147.919784440768,318.45495349692,63.7247629756918,2.4794140307194e-15
"296",743.119143905873,0.0466739506414496,-1.75656871569896,-0.000236717858872238,NA,NA,0.715110179877606,NA,NA,1.23725073627515,7,-147.941391052432,318.498166720248,63.7679761990201,2.42641690058213e-15
"467",766.114476686651,NA,-2.24933580020472,NA,NA,0.549567904709071,NA,0.0890285643607311,-0.0503258068047438,1.20357629515501,7,-147.985871355276,318.587127325937,63.8569368047096,2.32085427483839e-15
"137",-6566.23278543327,NA,NA,NA,0.0792503067639754,NA,NA,NA,-0.75743796694521,NA,4,-154.081425258136,318.662850516273,63.9326599950451,2.23462570590333e-15
"404",767.72457037305,1.1620506972028,-2.42067417665318,NA,NA,0.632577671941482,NA,NA,0.348434086981841,1.21047557356268,7,-148.081481338159,318.778347291703,64.0481567704749,2.10923507261213e-15
"407",754.832186688936,NA,-1.73224185067113,-0.00025242075706664,NA,0.570570479019454,NA,NA,0.228195136121709,1.18944501212157,7,-148.08855167668,318.792487968745,64.0622974475175,2.09437466259802e-15
"308",758.843045849968,0.751412152904463,-2.09039398828089,NA,NA,0.48310964071731,0.32076516274463,NA,NA,1.22456153778441,7,-148.100504589683,318.81639379475,64.086203273522,2.06948980401539e-15
"435",751.953067889104,NA,-2.04518083583739,NA,NA,0.232336945635861,0.626159258171398,NA,0.361837232914527,1.25013998380363,7,-148.103809799772,318.823004214929,64.0928136937013,2.06266099697248e-15
"358",697.10262147877,-1.15957202270695,NA,-0.000283677587671318,NA,NA,0.752477228387295,0.0733582359272313,NA,1.28455685246562,7,-148.110324536145,318.836033687674,64.1058431664461,2.04926698096529e-15
"420",749.24590144534,0.239720813414815,-2.08555445453707,NA,NA,NA,0.641190813823742,NA,0.402328542429428,1.25932990390397,7,-148.129616022597,318.874616660578,64.1444261393499,2.01011246349657e-15
"10",-6632.03125649842,-0.618497029271254,NA,NA,0.0799278080611552,NA,NA,NA,NA,NA,4,-154.204491534824,318.908983069648,64.1787925484198,1.9758673528722e-15
"392",750.221597950101,0.802243630175398,-1.93080733992528,-0.000200978164792901,NA,NA,NA,NA,0.353641306781506,1.21522804021141,7,-148.181340354153,318.978065323691,64.2478748024634,1.90878390616539e-15
"73",-6650.57629466964,NA,NA,NA,0.0801132322529487,NA,NA,-0.0227327745037608,NA,NA,4,-154.243944543524,318.987889087048,64.2576985658205,1.89943117402928e-15
"25",-6607.88713539513,NA,NA,NA,0.0796534943433547,0.179476597596197,NA,NA,NA,NA,4,-154.249713340248,318.999426680496,64.2692361592679,1.88850528660767e-15
"452",755.586797017758,0.350030719145964,-2.10475604899665,NA,NA,NA,NA,0.0695363352074637,0.12099234952554,1.22576798355554,7,-148.193879154395,319.003142924174,64.2729524029465,1.88499947181516e-15
"469",710.16777386367,NA,NA,-0.000298412457198111,NA,0.498119082655482,NA,0.0732825931737234,-0.522649678288946,1.22797288339006,7,-148.198309653099,319.012003921582,64.2818134003542,1.87666645743419e-15
"485",699.976905647311,NA,NA,-0.000264949068235375,NA,NA,0.44387765263852,0.056668505592982,-0.374083914893879,1.26900351127574,7,-148.222362705312,319.060110026009,64.3299195047815,1.83206544666926e-15
"373",701.29138033385,NA,NA,-0.000259703325583145,NA,0.275309239704394,0.330999024465677,0.0425173707063135,NA,1.26727519997416,7,-148.230230678829,319.075845973042,64.3456554518147,1.81770736283562e-15
"342",706.484366357176,-0.111315395743117,NA,-0.000269968187186432,NA,0.407355441215417,NA,0.0549234001218458,NA,1.24458273111843,7,-148.302688834956,319.220762285297,64.4905717640689,1.69065809782802e-15
"437",703.961706097029,NA,NA,-0.000250383848883533,NA,0.264220366480231,0.436182625037002,NA,-0.127379313650782,1.26184834713391,7,-148.337107209515,319.289599034415,64.5594085131873,1.63345840102875e-15
"310",702.057716803913,-0.225380868889416,NA,-0.000247000461570029,NA,0.186014683665643,0.528644258603583,NA,NA,1.27014837663239,7,-148.338680931683,319.29274647875,64.5625559575221,1.63088981298558e-15
"422",700.217723661387,-0.399137749384066,NA,-0.00024448796440964,NA,NA,0.664482779087141,NA,-0.0668096063212809,1.27723185853245,7,-148.353232869965,319.321850355314,64.5916598340866,1.60732904824447e-15
"454",706.534810785929,-0.415404615341749,NA,-0.000281588556037751,NA,NA,NA,0.0862390450733591,-0.439612169096642,1.23800279279932,7,-148.354836961423,319.325058538231,64.5948680170036,1.60475281225859e-15
"482",701.381230503261,-0.983550677672598,NA,NA,NA,NA,0.704492920859234,0.0768940151005032,-0.356355087760399,1.29656257330564,7,-148.419465395985,319.454315407354,64.724124886126,1.50432049680541e-15
"406",709.689165173814,0.419864724672711,NA,-0.000250095516497293,NA,0.488170323232851,NA,NA,-0.148242909916928,1.23681892080346,7,-148.427951673698,319.471287962781,64.7410974415536,1.49160843065104e-15
"370",698.652890210899,-0.86772563273535,NA,NA,NA,-0.033815161983144,0.687089269955303,0.058497118674062,NA,1.3064293782429,7,-148.468362392182,319.55210939975,64.8219188785217,1.43253313883759e-15
"497",704.219180533666,NA,NA,NA,NA,0.227126905726124,0.349632318805565,0.0479751334869,-0.280455433247592,1.28253068958548,7,-148.50333164391,319.622047903205,64.8918573819774,1.38330429139292e-15
"466",709.824579816552,-0.00211268693642465,NA,NA,NA,0.379429491656496,NA,0.0584064269024252,-0.319840507594112,1.25910562232334,7,-148.584113137075,319.783610889535,65.0534203683069,1.27595326492256e-15
"434",702.751846830463,-0.126223601607799,NA,NA,NA,0.128142304574745,0.507334202062595,NA,-0.0157500788766281,1.29156908029648,7,-148.612525161565,319.840434938514,65.1102444172863,1.24021100879857e-15
"15",-6062.61374732187,NA,-2.31686299484832,-0.000424667052610961,0.07433325101571,NA,NA,NA,NA,NA,5,-153.225987396235,320.45197479247,65.7217842712421,9.13484936246187e-16
"45",-6556.83265324916,NA,NA,-0.000405022072509535,0.0791423273685512,NA,-0.937432615613098,NA,NA,NA,5,-153.25154189896,320.50308379792,65.7728932766926,8.90437026133704e-16
"43",-6322.2976839996,NA,-1.73222582057062,NA,0.0771001812072509,NA,-0.749632959804922,NA,NA,NA,5,-153.470096818171,320.940193636341,66.2100031151135,7.15625842185098e-16
"141",-6422.8680257408,NA,NA,-0.000457013117458788,0.0776645497376891,NA,NA,NA,-0.870316219387869,NA,5,-153.496940373603,320.993880747205,66.2636902259773,6.96671440153713e-16
"57",-6532.85459090938,NA,NA,NA,0.0790124286009704,0.682278914216066,-1.2323493354835,NA,NA,NA,5,-153.534962832515,321.069925665029,66.3397351438012,6.70679548083212e-16
"169",-6612.45724623654,NA,NA,NA,0.0798295615147531,NA,-0.926919681250753,NA,-0.567221170900977,NA,5,-153.620609272782,321.241218545564,66.5110280243359,6.15629307578221e-16
"27",-6031.75928539295,NA,-2.59033352660601,NA,0.0741553039938062,0.451346842989889,NA,NA,NA,NA,5,-153.657885055524,321.315770111049,66.5855795898211,5.93103681617959e-16
"14",-6501.47167664428,-0.743014866970054,NA,-0.000443854332694417,0.0784782512168553,NA,NA,NA,NA,NA,5,-153.659183192422,321.318366384844,66.588175863616,5.92334251365808e-16
"42",-6698.63789653404,0.717076316515399,NA,NA,0.0807116879151911,NA,-1.22609339023732,NA,NA,NA,5,-153.670423380904,321.340846761807,66.6106562405792,5.85713581231914e-16
"29",-6448.76823541872,NA,NA,-0.000448270677537348,0.0779009715113194,0.318575245592533,NA,NA,NA,NA,5,-153.702220042352,321.404440084704,66.6742495634765,5.67382817707645e-16
"75",-6116.67959162929,NA,-2.63270519174578,NA,0.0750270177378036,NA,NA,0.0312728118229093,NA,NA,5,-153.716066589878,321.432133179756,66.7019426585283,5.59580665647983e-16
"105",-6674.17299154142,NA,NA,NA,0.0804542450792785,NA,-1.0122350881901,0.00723613885981972,NA,NA,5,-153.723370781487,321.446741562973,66.7165510417454,5.55508272122526e-16
"139",-6190.51773862521,NA,-2.13792345732856,NA,0.075732325765811,NA,NA,NA,-0.279892242562162,NA,5,-153.727496231772,321.454992463543,66.7248019423154,5.53221271061163e-16
"77",-6525.88411505614,NA,NA,-0.000427439818796438,0.078715818664868,NA,NA,-0.0109663915735945,NA,NA,5,-153.744467146884,321.488934293769,66.758743772541,5.43911818233317e-16
"12",-6166.49308082552,0.127570268869172,-2.42330276816984,NA,0.0755213730507626,NA,NA,NA,NA,NA,5,-153.746754314204,321.493508628408,66.7633181071799,5.42669222451889e-16
"153",-6492.95945758375,NA,NA,NA,0.0784898761167704,0.304299138399975,NA,NA,-0.82297324014621,NA,5,-154.040478639849,322.080957279699,67.3507667584711,4.04550122846386e-16
"138",-6559.1724619697,-0.487056008681467,NA,NA,0.0791930052215653,NA,NA,NA,-0.713219995949246,NA,5,-154.04443960712,322.08887921424,67.3586886930127,4.0295088241083e-16
"201",-6556.51160637278,NA,NA,NA,0.0791430921934239,NA,NA,0.0132877584710451,-0.828922298662322,NA,5,-154.076042303075,322.15208460615,67.421894084922,3.90415664782918e-16
"26",-6604.36882211279,-0.587107154401156,NA,NA,0.0796385666840707,0.13047232234489,NA,NA,NA,NA,5,-154.196966899464,322.393933798927,67.6637432776993,3.45947622071283e-16
"74",-6632.54837536971,-0.606195938787646,NA,NA,0.0799336660590883,NA,NA,-0.0013902760653679,NA,NA,5,-154.20443921597,322.408878431941,67.6786879107131,3.43372226014785e-16
"89",-6609.97742121653,NA,NA,NA,0.07969088124221,0.186866434665549,NA,-0.0234093572765163,NA,NA,5,-154.228263993838,322.456527987675,67.7263374664473,3.35288142142557e-16
"375",765.203502996335,NA,-2.53980293656802,-0.000291535801161751,NA,0.467002171711568,0.453825451219664,0.0874206451005754,NA,1.20100095762214,8,-147.410292510993,322.820585021987,68.0903945007589,2.79488674379828e-16
"360",751.747843540445,-0.90400680921169,-2.25492845305728,-0.000294645853242902,NA,NA,0.862887330112167,0.104715810401529,NA,1.23271182310046,8,-147.450284032276,322.900568064551,68.1703775433235,2.68532043504559e-16
"344",771.550386316961,0.432603124871943,-2.55171173336693,-0.000289164790228823,NA,0.698404708549885,NA,0.0836778159440678,NA,1.1747375906077,8,-147.526170145847,323.052340291694,68.3221497704661,2.48908195551869e-16
"471",768.401403881415,NA,-2.32603887059527,-0.00031377583668323,NA,0.679994010747788,NA,0.105806714284989,-0.254653581734166,1.168924677706,8,-147.533620408359,323.067240816718,68.3370502954902,2.47060655030408e-16
"487",754.428936199611,NA,-2.33408733829795,-0.000268127923051903,NA,NA,0.628258047533843,0.0826340783086617,-0.0507847224269337,1.22598306629707,8,-147.557726858868,323.115453717736,68.3852631965084,2.41176112263159e-16
"312",758.720377681958,0.662287981411661,-2.10547456178651,-0.000250274539772266,NA,0.547869935492366,0.339420830774516,NA,NA,1.20173665102354,8,-147.804891704299,323.609783408598,68.8795928873697,1.88361422517227e-16
"372",760.958783714215,-0.149333273188003,-2.37084601417323,NA,NA,0.311941359894094,0.542079787603252,0.0809373450244534,NA,1.23518536109068,8,-147.818148617924,323.636297235848,68.90610671462,1.85880810368754e-16
"408",767.102197727028,1.09698332944796,-2.36927706055002,-0.000237923477173711,NA,0.712332640275731,NA,NA,0.2476648455117,1.18618817322396,8,-147.818897929226,323.637795858453,68.9076053372252,1.85741579946588e-16
"499",762.372903729637,NA,-2.41402531262317,NA,NA,0.347901225562938,0.491002081477993,0.0767466117415472,0.0243527506115147,1.23237672846252,8,-147.81985635649,323.639712712981,68.9095221917528,1.85563645434603e-16
"439",752.145985296224,NA,-2.02205491654382,-0.000245179035799328,NA,0.330927257950158,0.607174967551914,NA,0.257976682960508,1.22377146503836,8,-147.824587791461,323.649175582923,68.9189850616951,1.84687736899399e-16
"484",752.653853149513,-0.557769396788896,-2.2084971269378,NA,NA,NA,0.765456091110239,0.0871129075849928,0.00975142691746596,1.25492147047548,8,-147.86078238676,323.721564773521,68.9913742522932,1.78122567538348e-16
"456",753.816462093296,0.0593627533484607,-2.02033475163137,-0.000264621856731018,NA,NA,NA,0.092822290887698,-0.0831390588887631,1.1994311952873,8,-147.885901192833,323.771802385667,69.0416118644389,1.73704067352043e-16
"424",746.540432390438,0.085072898529735,-1.9954625649523,-0.000224469668066021,NA,NA,0.701152601969948,NA,0.314373753524305,1.24156536602403,8,-147.895275191459,323.790550382918,69.0603598616906,1.72083373721083e-16
"468",770.428014429132,0.64059467213001,-2.49490325565562,NA,NA,0.61723829873105,NA,0.066718364940074,0.0538626909188418,1.20379110400376,8,-147.91869339448,323.83738678896,69.1071962677321,1.68100310459229e-16
"486",700.690441683457,-1.48263429356608,NA,-0.000326418345332366,NA,NA,0.839381284843663,0.109059344530035,-0.613128178569632,1.26749736813516,8,-147.966633368468,323.933266736936,69.2030762157082,1.60231703298387e-16
"61",-6378.21622902079,NA,NA,-0.000439004966537549,0.0773063107886013,0.810517576275923,-1.2127788199093,NA,NA,NA,6,-152.972679365534,323.945358731069,69.215168209841,1.59265865558476e-16
"47",-6201.00167891039,NA,-1.74574560250129,-0.000406748957015813,0.0757460465258444,NA,-0.688485213427701,NA,NA,NA,6,-152.980083644339,323.960167288679,69.2299767674509,1.5809097167434e-16
"436",761.569733433201,0.743945797051359,-2.33737511301122,NA,NA,0.446156486444529,0.333978064954921,NA,0.358042826252364,1.23075749004822,8,-148.041249308214,324.082498616429,69.3523080952008,1.48711022065061e-16
