"","(Intercept)","corn_med.lag1","cpi.lag1","for_prod.lag1","nfi.lag1","rice_med.lag1","rub_med.lag1","sug_med.lag1","time","df","logLik","AICc","delta","weight"
"179",0.00159758288288135,NA,4.96544402673733e-06,NA,NA,1.98976418772801e-07,-2.02673783847683e-07,NA,-1.49317142696839e-06,6,-157.758193195637,333.516386391274,10.2004677604552,0.00133786093362183
"143",0.001604589443113,NA,3.90121513576504e-06,4.83128361386385e-10,-8.13360809454975e-07,NA,NA,NA,-1.42117574762943e-06,6,-157.758207726806,333.516415453611,10.2004968227926,0.00133784149308014
"181",0.00174121019229273,NA,NA,5.43070064667899e-10,NA,-4.25761865737904e-07,-1.77877537977277e-07,NA,-1.64788544994498e-06,6,-157.759110377258,333.518220754516,10.2023021236975,0.00133663443470899
"166",0.00174064246744942,-9.08264472714048e-07,NA,5.04968141248104e-10,NA,NA,-1.5431958909414e-07,NA,-1.65067171844463e-06,6,-157.759365787866,333.518731575731,10.2028129449125,0.00133629308768965
"173",0.00173254090009124,NA,NA,5.40788321459238e-10,-3.96379083071356e-07,NA,-1.72076855391962e-07,NA,-1.61999392302055e-06,6,-157.75945460551,333.51890921102,10.2029905802009,0.00133617440655623
"229",0.00174173604059463,NA,NA,4.97303467460959e-10,NA,NA,-1.50376664972148e-07,-5.3402344637953e-07,-1.66228555574022e-06,6,-157.760144352258,333.520288704517,10.2043700736978,0.00133525310237374
"151",0.00161956863033244,NA,3.80824394580833e-06,4.73345318988474e-10,NA,-6.831585368673e-07,NA,NA,-1.46729693067725e-06,6,-157.765963574356,333.531927148711,10.2160085178924,0.00132750553229366
"198",0.00174642138835338,-1.90884234873957e-06,NA,4.43468417944523e-10,NA,NA,NA,-1.2378658963031e-06,-1.69713597553821e-06,6,-157.775327555134,333.550655110269,10.2347364794501,0.00131513281535469
"140",0.00159669216176761,-3.64229740628828e-06,5.02645673880413e-06,NA,-1.43555293465952e-07,NA,NA,NA,-1.49981963124392e-06,6,-157.775638873833,333.551277747667,10.2353591168483,0.00131472345364177
"142",0.00172293956601625,-2.47669136052055e-06,NA,5.10964812097954e-10,-7.02404711784544e-07,NA,NA,NA,-1.59956968415981e-06,6,-157.793838130636,333.587676261273,10.2717576304541,0.00129101287576586
"213",0.00173609407460245,NA,NA,4.67892642145145e-10,NA,-3.95245082181665e-07,NA,-1.40497915296814e-06,-1.6670182703068e-06,6,-157.801751762401,333.603503524801,10.2875848939826,0.00128083659404519
"205",0.00172871907367102,NA,NA,4.60090508447616e-10,-2.72420851747655e-07,NA,NA,-1.34621200688606e-06,-1.64346129272524e-06,6,-157.804092167803,333.608184335606,10.2922657047878,0.00127784242231523
"150",0.00172529202904857,-2.48956953717721e-06,NA,4.41569686257503e-10,NA,1.93821912050405e-07,NA,NA,-1.61773961720976e-06,6,-157.810008289531,333.620016579063,10.3040979482442,0.00127030486952007
"203",0.00162600723492035,NA,3.87521406879691e-06,NA,3.42545133188506e-07,NA,NA,-1.58311615201147e-06,-1.56167890048374e-06,6,-157.816190757142,333.632381514285,10.3164628834663,0.00126247547822569
"211",0.0016180554444172,NA,3.88579444559969e-06,NA,NA,1.29316476186281e-07,NA,-1.43621740567412e-06,-1.5343138197567e-06,6,-157.820104412263,333.640208824525,10.3242901937066,0.00125754424048237
"157",0.00170406229752277,NA,NA,5.14431756388804e-10,-5.06588781864861e-07,-3.01599453732955e-07,NA,NA,-1.54526095675545e-06,6,-157.840882710016,333.681765420032,10.3658467892134,0.0012316842059534
"210",0.00172572514106395,-2.67028360587925e-06,NA,NA,NA,9.1579773991562e-07,NA,-1.13089086516626e-06,-1.68161560513133e-06,6,-157.861819820435,333.72363964087,10.4077210100514,0.00120616438561788
"155",0.00159577054412607,NA,3.73092843559833e-06,NA,-1.1580453758919e-07,-4.58524302224695e-09,NA,NA,-1.44404019782904e-06,6,-157.873025842404,333.746051684807,10.4301330539887,0.00119272353092392
